"region","data_type","date","median_R_mean","median_R_highHPD","median_R_lowHPD"
"GR","infection_norm_n1",2021-10-21,2.09939321363035,2.52243712783599,1.6763492994247
"GR","infection_norm_n1",2021-10-22,1.97200655063002,2.39709415313305,1.54691894812698
"GR","infection_norm_n1",2021-10-23,1.82982393939029,2.26966380838585,1.38998407039473
"GR","infection_norm_n1",2021-10-24,1.68663125936476,2.15714002139621,1.21612249733331
"GR","infection_norm_n1",2021-10-25,1.58140079766471,2.07578859969252,1.08701299563689
"GR","infection_norm_n1",2021-10-26,1.54460757871967,2.02819002928662,1.06102512815272
"GR","infection_norm_n1",2021-10-27,1.57861945393289,2.02318824536566,1.13405066250012
"GR","infection_norm_n1",2021-10-28,1.65211177326091,2.06519390077756,1.23902964574426
"GR","infection_norm_n1",2021-10-29,1.71584098776409,2.12315799323442,1.30852398229377
"GR","infection_norm_n1",2021-10-30,1.74250603058433,2.15230099459378,1.33271106657489
"GR","infection_norm_n1",2021-10-31,1.73581432866168,2.14377866517275,1.3278499921506
"GR","infection_norm_n1",2021-11-01,1.72175913774161,2.12903460161629,1.31448367386692
"GR","infection_norm_n1",2021-11-02,1.70906939067617,2.10739473111932,1.31074405023302
"GR","infection_norm_n1",2021-11-03,1.68484023053152,2.05464853670722,1.31503192435583
"GR","infection_norm_n1",2021-11-04,1.63758937552289,1.98334877337508,1.29182997767069
"GR","infection_norm_n1",2021-11-05,1.57883979206252,1.931814104892,1.22586547923305
"GR","infection_norm_n1",2021-11-06,1.51532170849511,1.89251306284632,1.13813035414389
"GR","infection_norm_n1",2021-11-07,1.44970399095241,1.83744991626461,1.06195806564021
"GR","infection_norm_n1",2021-11-08,1.38808182914246,1.75264153676444,1.02352212152048
"GR","infection_norm_n1",2021-11-09,1.33906739469637,1.65754234962728,1.02059243976545
"GR","infection_norm_n1",2021-11-10,1.30539699540682,1.59628682029385,1.01450717051979
"GR","infection_norm_n1",2021-11-11,1.28005854140497,1.57916701238678,0.980950070423163
"GR","infection_norm_n1",2021-11-12,1.26187370831964,1.58802666500833,0.935720751630949
"GR","infection_norm_n1",2021-11-13,1.25128345399653,1.61246306866719,0.890103839325877
"GR","infection_norm_n1",2021-11-14,1.24631532313092,1.64234834527309,0.850282300988753
"GR","infection_norm_n1",2021-11-15,1.24403937162559,1.66506050132064,0.823018241930537
"GR","infection_norm_n1",2021-11-16,1.24418664887504,1.6795029285695,0.808870369180576
"GR","infection_norm_n1",2021-11-17,1.2471149166272,1.69024128297909,0.803988550275321
"GR","infection_norm_n1",2021-11-18,1.25190914215782,1.6984359324695,0.805382351846128
"FR","infection_norm_n1",2021-10-01,1.03490900607741,1.30415918207837,0.79641815755683
"FR","infection_norm_n1",2021-10-02,1.04804172812043,1.31837017634319,0.808358635616306
"FR","infection_norm_n1",2021-10-03,1.06774727772558,1.33953363555702,0.826407972434501
"FR","infection_norm_n1",2021-10-04,1.09928570832234,1.37351748119431,0.855224366056309
"FR","infection_norm_n1",2021-10-05,1.1390943547561,1.41613070452962,0.891848730612789
"FR","infection_norm_n1",2021-10-06,1.17641869736818,1.45506616533652,0.927029406161383
"FR","infection_norm_n1",2021-10-07,1.206613393226,1.48494121758332,0.956818935266521
"FR","infection_norm_n1",2021-10-08,1.22601491988816,1.50174004562317,0.977914841091169
"FR","infection_norm_n1",2021-10-09,1.23137288331306,1.50215967872592,0.981687655762947
"FR","infection_norm_n1",2021-10-10,1.22319754130059,1.48718006155177,0.967952318720112
"FR","infection_norm_n1",2021-10-11,1.2122126156402,1.47274167861154,0.951683552668854
"FR","infection_norm_n1",2021-10-12,1.21061002475762,1.47603646738472,0.945183582130523
"FR","infection_norm_n1",2021-10-13,1.22169984305355,1.48179849509697,0.961601191010126
"FR","infection_norm_n1",2021-10-14,1.23823432085728,1.48482595247934,0.991642689235217
"FR","infection_norm_n1",2021-10-15,1.25453797034384,1.49364838740028,1.01624021507001
"FR","infection_norm_n1",2021-10-16,1.26725796234196,1.50743090990976,1.02708501477416
"FR","infection_norm_n1",2021-10-17,1.272104346536,1.51930674696422,1.02490194610778
"FR","infection_norm_n1",2021-10-18,1.26694854516538,1.5165613433116,1.01733574701915
"FR","infection_norm_n1",2021-10-19,1.25644897468766,1.50297018150586,1.00992776786946
"FR","infection_norm_n1",2021-10-20,1.24554832774813,1.48708058153673,1.00401607395953
"FR","infection_norm_n1",2021-10-21,1.23462044954719,1.47497531849279,0.994265580601587
"FR","infection_norm_n1",2021-10-22,1.22691546755771,1.47039510172628,0.983435833389143
"FR","infection_norm_n1",2021-10-23,1.22642243235164,1.47428505896088,0.978559805742407
"FR","infection_norm_n1",2021-10-24,1.23196185298457,1.48989627838313,0.974027427586016
"FR","infection_norm_n1",2021-10-25,1.2506651998245,1.51971825136834,0.981612148280664
"FR","infection_norm_n1",2021-10-26,1.2871970452799,1.56181697120051,1.0125771193593
"FR","infection_norm_n1",2021-10-27,1.33969660074534,1.61741977349531,1.06197342799536
"FR","infection_norm_n1",2021-10-28,1.40230942988745,1.68770244870232,1.11691641107258
"FR","infection_norm_n1",2021-10-29,1.4717119515623,1.77569056066662,1.16773334245799
"FR","infection_norm_n1",2021-10-30,1.55105156773156,1.8878904670871,1.21421266837601
"FR","infection_norm_n1",2021-10-31,1.63479149427158,1.99725732613569,1.27232566240747
"FR","infection_norm_n1",2021-11-01,1.71812963577419,2.07437105432495,1.36188821722343
"FR","infection_norm_n1",2021-11-02,1.79505144535473,2.12593708938253,1.46416580132693
"FR","infection_norm_n1",2021-11-03,1.85538346345982,2.16210213844771,1.54866478847192
"FR","infection_norm_n1",2021-11-04,1.89118906748817,2.18413296942342,1.59824516555291
"FR","infection_norm_n1",2021-11-05,1.8959393114723,2.18387056905966,1.60800805388493
"FR","infection_norm_n1",2021-11-06,1.86956573529739,2.15258563659519,1.58654583399959
"FR","infection_norm_n1",2021-11-07,1.82133818238117,2.10226647464089,1.54040989012144
"FR","infection_norm_n1",2021-11-08,1.75228212902863,2.02339012347698,1.48117413458028
"FR","infection_norm_n1",2021-11-09,1.67073507101222,1.92062832414115,1.42084181788329
"FR","infection_norm_n1",2021-11-10,1.58913534820696,1.81880075895927,1.35946993745464
"FR","infection_norm_n1",2021-11-11,1.518548675497,1.7553846195873,1.28171273140671
"FR","infection_norm_n1",2021-11-12,1.46264721210196,1.73859120369012,1.1867032205138
"FR","infection_norm_n1",2021-11-13,1.41697485906272,1.73546399023483,1.0984857278906
"FR","infection_norm_n1",2021-11-14,1.37977036960294,1.71976453439518,1.03977620481071
"FR","infection_norm_n1",2021-11-15,1.34842924809337,1.69088657681375,1.005971919373
"FR","infection_norm_n1",2021-11-16,1.32103510311205,1.65815614911683,0.983914057107281
"FR","infection_norm_n1",2021-11-17,1.29706240900103,1.62621443615935,0.967910381842717
"FR","infection_norm_n1",2021-11-18,1.27707513508406,1.59848352503844,0.955666745129677
"TI","infection_norm_n1",2021-10-01,0.87871144863582,1.25059092544887,0.506831971822772
"TI","infection_norm_n1",2021-10-02,1.04297421007626,1.44482178081675,0.641126639335766
"TI","infection_norm_n1",2021-10-03,1.18748941770781,1.60180074463347,0.77317809078214
"TI","infection_norm_n1",2021-10-04,1.29284673546731,1.70098530762741,0.884708163307201
"TI","infection_norm_n1",2021-10-05,1.3553451232806,1.7454442589496,0.965245987611592
"TI","infection_norm_n1",2021-10-06,1.37656066479638,1.74902392558709,1.0066515354534
"TI","infection_norm_n1",2021-10-07,1.32458560736854,1.67822814884691,0.970999053817058
"TI","infection_norm_n1",2021-10-08,1.19907077804162,1.55113309209671,0.847008463986538
"TI","infection_norm_n1",2021-10-09,1.03914940760923,1.40707079432161,0.671228020896847
"TI","infection_norm_n1",2021-10-10,0.893113696206762,1.28924287733866,0.496984515074861
"TI","infection_norm_n1",2021-10-11,0.792348878121221,1.22505659617274,0.359641160069698
"TI","infection_norm_n1",2021-10-12,0.747847808039459,1.22022059607103,0.275475020007891
"TI","infection_norm_n1",2021-10-13,0.765962612596507,1.27131839821567,0.260606826977344
"TI","infection_norm_n1",2021-10-14,0.847703960883792,1.38006024166687,0.315347680100713
"TI","infection_norm_n1",2021-10-15,0.98467069161638,1.55141976023921,0.417921622993548
"TI","infection_norm_n1",2021-10-16,1.15534778152647,1.75749809553268,0.553197467520265
"TI","infection_norm_n1",2021-10-17,1.33415843079173,1.97439930730498,0.693917554278482
"TI","infection_norm_n1",2021-10-18,1.50408947297661,2.24192826298071,0.7662506829725
"TI","infection_norm_n1",2021-10-19,1.63967764482394,2.50665938677551,0.772695902872363
"TI","infection_norm_n1",2021-10-20,1.73112182942389,2.67020310264406,0.792040556203724
"TI","infection_norm_n1",2021-10-21,1.78665541858855,2.71005522240906,0.863255614768042
"TI","infection_norm_n1",2021-10-22,1.81787345187041,2.65501273346204,0.980734170278777
"TI","infection_norm_n1",2021-10-23,1.82722098066768,2.56123279548589,1.09320916584946
"TI","infection_norm_n1",2021-10-24,1.80565157487725,2.49432149934906,1.11698165040544
"TI","infection_norm_n1",2021-10-25,1.78467700894687,2.47801196322109,1.09134205467265
"TI","infection_norm_n1",2021-10-26,1.80316861037041,2.4881998480582,1.11813737268262
"TI","infection_norm_n1",2021-10-27,1.87277979515544,2.53431418702482,1.21124540328606
"TI","infection_norm_n1",2021-10-28,1.96544494818563,2.62391659594235,1.3069733004289
"TI","infection_norm_n1",2021-10-29,2.01993047580927,2.6783266584306,1.36153429318794
"TI","infection_norm_n1",2021-10-30,1.99820911449067,2.62003992936496,1.37637829961638
"TI","infection_norm_n1",2021-10-31,1.9094874739677,2.47005965222306,1.34891529571234
"TI","infection_norm_n1",2021-11-01,1.79939815648824,2.33280957942131,1.26598673355517
"TI","infection_norm_n1",2021-11-02,1.70437460798916,2.25488396014013,1.15386525583819
"TI","infection_norm_n1",2021-11-03,1.62610427435256,2.19144618317553,1.06076236552959
"TI","infection_norm_n1",2021-11-04,1.54860950590358,2.12341866764156,0.973800344165598
"TI","infection_norm_n1",2021-11-05,1.47722492158092,2.05874101510691,0.895708828054934
"TI","infection_norm_n1",2021-11-06,1.41487569081507,1.9984666112659,0.831284770364243
"TI","infection_norm_n1",2021-11-07,1.36360816392733,1.93820503060689,0.78901129724777
"TI","infection_norm_n1",2021-11-08,1.32618289687625,1.87385361061483,0.77851218313767
"TI","infection_norm_n1",2021-11-09,1.30669225848564,1.82389534404004,0.789489172931233
"TI","infection_norm_n1",2021-11-10,1.30809205283237,1.81989982840895,0.796284277255789
"TI","infection_norm_n1",2021-11-11,1.31968948907438,1.84273756601095,0.796641412137805
"TI","infection_norm_n1",2021-11-12,1.33615296026918,1.86735567009776,0.80495025044061
"TI","infection_norm_n1",2021-11-13,1.35444642969039,1.89741888188184,0.811473977498943
"TI","infection_norm_n1",2021-11-14,1.37065517271929,1.93573584939037,0.8055744960482
"TI","infection_norm_n1",2021-11-15,1.38185928610999,1.96770470144346,0.796013870776519
"TI","infection_norm_n1",2021-11-16,1.3888837878478,1.98561246989687,0.792155105798733
"TI","infection_norm_n1",2021-11-17,1.39358018631448,1.99121090608328,0.79594946654567
"TI","infection_norm_n1",2021-11-18,1.39608651710968,1.98577145482143,0.806401579397923
