"","date","region_nr","measuring_period","pathogen","total_cnslt"
"2679",2022-03-07,5,"2021/22","SARS-COV-2",1040
"2680",2022-03-07,6,"2021/22","SARS-COV-2",52
"2681",2022-03-14,1,"2021/22","SARS-COV-2",357
"2682",2022-03-14,2,"2021/22","SARS-COV-2",364
"2683",2022-03-14,3,"2021/22","SARS-COV-2",80
"2684",2022-03-14,4,"2021/22","SARS-COV-2",87
"2685",2022-03-14,5,"2021/22","SARS-COV-2",1010
"2686",2022-03-14,6,"2021/22","SARS-COV-2",52
"2687",2022-03-21,1,"2021/22","SARS-COV-2",728
"2688",2022-03-21,2,"2021/22","SARS-COV-2",480
"2689",2022-03-21,3,"2021/22","SARS-COV-2",144
"2690",2022-03-21,4,"2021/22","SARS-COV-2",20
"2691",2022-03-21,5,"2021/22","SARS-COV-2",819
"2692",2022-03-21,6,"2021/22","SARS-COV-2",138
"2693",2022-03-28,1,"2021/22","SARS-COV-2",472
"2694",2022-03-28,2,"2021/22","SARS-COV-2",350
"2695",2022-03-28,3,"2021/22","SARS-COV-2",46
"2696",2022-03-28,4,"2021/22","SARS-COV-2",28
"2697",2022-03-28,5,"2021/22","SARS-COV-2",280
"2698",2022-03-28,6,"2021/22","SARS-COV-2",132
"2699",2022-04-04,1,"2021/22","SARS-COV-2",200
"2700",2022-04-04,2,"2021/22","SARS-COV-2",111
"2701",2022-04-04,3,"2021/22","SARS-COV-2",17
"2702",2022-04-04,4,"2021/22","SARS-COV-2",0
"2703",2022-04-04,5,"2021/22","SARS-COV-2",252
"2704",2022-04-04,6,"2021/22","SARS-COV-2",147
"2705",2022-04-11,1,"2021/22","SARS-COV-2",26
"2706",2022-04-11,2,"2021/22","SARS-COV-2",128
"2707",2022-04-11,3,"2021/22","SARS-COV-2",12
"2708",2022-04-11,4,"2021/22","SARS-COV-2",0
"2709",2022-04-11,5,"2021/22","SARS-COV-2",28
"2710",2022-04-11,6,"2021/22","SARS-COV-2",48
"2711",2022-04-18,1,"2021/22","SARS-COV-2",38
"2712",2022-04-18,2,"2021/22","SARS-COV-2",36
"2713",2022-04-18,4,"2021/22","SARS-COV-2",0
"2714",2022-04-18,5,"2021/22","SARS-COV-2",76
"2715",2022-04-18,6,"2021/22","SARS-COV-2",10
"2716",2022-04-25,1,"2021/22","SARS-COV-2",30
"2717",2022-04-25,2,"2021/22","SARS-COV-2",52
"2718",2022-04-25,3,"2021/22","SARS-COV-2",0
"2719",2022-04-25,4,"2021/22","SARS-COV-2",24
"2720",2022-04-25,5,"2021/22","SARS-COV-2",0
"2721",2022-04-25,6,"2021/22","SARS-COV-2",0
"2722",2022-05-02,1,"2021/22","SARS-COV-2",19
"2723",2022-05-02,2,"2021/22","SARS-COV-2",34
"2724",2022-05-02,3,"2021/22","SARS-COV-2",12
"2725",2022-05-02,5,"2021/22","SARS-COV-2",0
"2726",2022-05-02,6,"2021/22","SARS-COV-2",0
"2727",2022-05-09,1,"2021/22","SARS-COV-2",40
"2728",2022-05-09,2,"2021/22","SARS-COV-2",110
"2729",2022-05-09,4,"2021/22","SARS-COV-2",0
"2730",2022-05-09,5,"2021/22","SARS-COV-2",33
"2731",2022-05-09,6,"2021/22","SARS-COV-2",15
"2732",2022-05-16,1,"2021/22","SARS-COV-2",34
"2733",2022-05-16,2,"2021/22","SARS-COV-2",36
"2734",2022-05-16,3,"2021/22","SARS-COV-2",3
"2735",2022-05-16,4,"2021/22","SARS-COV-2",0
"2736",2022-05-16,5,"2021/22","SARS-COV-2",10
"2737",2022-05-16,6,"2021/22","SARS-COV-2",5
"2738",2022-05-23,1,"2021/22","SARS-COV-2",6
"2739",2022-05-23,2,"2021/22","SARS-COV-2",12
"2740",2022-05-23,3,"2021/22","SARS-COV-2",4
"2741",2022-05-23,4,"2021/22","SARS-COV-2",0
"2742",2022-05-23,5,"2021/22","SARS-COV-2",0
"2743",2022-05-23,6,"2021/22","SARS-COV-2",0
"2744",2022-05-30,1,"2021/22","SARS-COV-2",0
"2745",2022-05-30,2,"2021/22","SARS-COV-2",0
"2746",2022-05-30,4,"2021/22","SARS-COV-2",0
"2747",2022-05-30,5,"2021/22","SARS-COV-2",32
"2748",2022-05-30,6,"2021/22","SARS-COV-2",0
"2749",2022-06-06,1,"2021/22","SARS-COV-2",11
"2750",2022-06-06,2,"2021/22","SARS-COV-2",7
"2751",2022-06-06,4,"2021/22","SARS-COV-2",9
"2752",2022-06-06,5,"2021/22","SARS-COV-2",64
"2753",2022-06-06,6,"2021/22","SARS-COV-2",5
"2754",2022-06-13,1,"2021/22","SARS-COV-2",30
"2755",2022-06-13,2,"2021/22","SARS-COV-2",48
"2756",2022-06-13,3,"2021/22","SARS-COV-2",3
"2757",2022-06-13,4,"2021/22","SARS-COV-2",40
"2758",2022-06-13,5,"2021/22","SARS-COV-2",57
"2759",2022-06-13,6,"2021/22","SARS-COV-2",4
"2760",2022-06-20,1,"2021/22","SARS-COV-2",70
"2761",2022-06-20,2,"2021/22","SARS-COV-2",70
"2762",2022-06-20,3,"2021/22","SARS-COV-2",0
"2763",2022-06-20,4,"2021/22","SARS-COV-2",17
"2764",2022-06-20,5,"2021/22","SARS-COV-2",92
"2765",2022-06-20,6,"2021/22","SARS-COV-2",8
"2766",2022-06-27,1,"2021/22","SARS-COV-2",13
"2767",2022-06-27,2,"2021/22","SARS-COV-2",144
"2768",2022-06-27,3,"2021/22","SARS-COV-2",2
"2769",2022-06-27,4,"2021/22","SARS-COV-2",30
"2770",2022-06-27,5,"2021/22","SARS-COV-2",189
"2771",2022-06-27,6,"2021/22","SARS-COV-2",9
"2772",2022-07-04,1,"2021/22","SARS-COV-2",36
"2773",2022-07-04,2,"2021/22","SARS-COV-2",48
"2774",2022-07-04,4,"2021/22","SARS-COV-2",35
"2775",2022-07-04,5,"2021/22","SARS-COV-2",37
"2776",2022-07-04,6,"2021/22","SARS-COV-2",7
"2777",2022-07-11,1,"2021/22","SARS-COV-2",12
"2778",2022-07-11,2,"2021/22","SARS-COV-2",36
"2779",2022-07-11,3,"2021/22","SARS-COV-2",0
"2780",2022-07-11,4,"2021/22","SARS-COV-2",93
"2781",2022-07-11,5,"2021/22","SARS-COV-2",70
"2782",2022-07-11,6,"2021/22","SARS-COV-2",0
"2783",2022-07-18,1,"2021/22","SARS-COV-2",44
"2784",2022-07-18,2,"2021/22","SARS-COV-2",162
"2785",2022-07-18,4,"2021/22","SARS-COV-2",34
"2786",2022-07-18,5,"2021/22","SARS-COV-2",82
"2787",2022-07-18,6,"2021/22","SARS-COV-2",5
"2788",2022-07-25,1,"2021/22","SARS-COV-2",10
"2789",2022-07-25,2,"2021/22","SARS-COV-2",22
"2790",2022-07-25,4,"2021/22","SARS-COV-2",0
"2791",2022-07-25,5,"2021/22","SARS-COV-2",0
"2792",2022-07-25,6,"2021/22","SARS-COV-2",0
"2793",2022-08-01,1,"2022/23","SARS-COV-2",0
"2794",2022-08-01,2,"2022/23","SARS-COV-2",21
"2795",2022-08-01,3,"2022/23","SARS-COV-2",2
"2796",2022-08-01,4,"2022/23","SARS-COV-2",30
"2797",2022-08-01,5,"2022/23","SARS-COV-2",30
"2798",2022-08-01,6,"2022/23","SARS-COV-2",0
"2799",2022-08-08,1,"2022/23","SARS-COV-2",2
"2800",2022-08-08,2,"2022/23","SARS-COV-2",105
"2801",2022-08-08,3,"2022/23","SARS-COV-2",4
"2802",2022-08-08,4,"2022/23","SARS-COV-2",16
"2803",2022-08-08,5,"2022/23","SARS-COV-2",17
"2804",2022-08-08,6,"2022/23","SARS-COV-2",9
"2805",2022-08-15,1,"2022/23","SARS-COV-2",32
"2806",2022-08-15,2,"2022/23","SARS-COV-2",60
"2807",2022-08-15,3,"2022/23","SARS-COV-2",0
"2808",2022-08-15,4,"2022/23","SARS-COV-2",0
"2809",2022-08-15,5,"2022/23","SARS-COV-2",104
"2810",2022-08-15,6,"2022/23","SARS-COV-2",0
"2811",2022-08-22,1,"2022/23","SARS-COV-2",9
"2812",2022-08-22,2,"2022/23","SARS-COV-2",24
"2813",2022-08-22,3,"2022/23","SARS-COV-2",0
"2814",2022-08-22,4,"2022/23","SARS-COV-2",36
"2815",2022-08-22,5,"2022/23","SARS-COV-2",45
"2816",2022-08-22,6,"2022/23","SARS-COV-2",0
"2817",2022-08-29,1,"2022/23","SARS-COV-2",3
"2818",2022-08-29,2,"2022/23","SARS-COV-2",220
"2819",2022-08-29,3,"2022/23","SARS-COV-2",0
"2820",2022-08-29,4,"2022/23","SARS-COV-2",32
"2821",2022-08-29,5,"2022/23","SARS-COV-2",42
"2822",2022-08-29,6,"2022/23","SARS-COV-2",3
"2823",2022-09-05,1,"2022/23","SARS-COV-2",10
"2824",2022-09-05,2,"2022/23","SARS-COV-2",75
"2825",2022-09-05,3,"2022/23","SARS-COV-2",0
"2826",2022-09-05,4,"2022/23","SARS-COV-2",0
"2827",2022-09-05,5,"2022/23","SARS-COV-2",95
"2828",2022-09-05,6,"2022/23","SARS-COV-2",20
"2829",2022-09-12,1,"2022/23","SARS-COV-2",24
"2830",2022-09-12,2,"2022/23","SARS-COV-2",104
"2831",2022-09-12,3,"2022/23","SARS-COV-2",0
"2832",2022-09-12,4,"2022/23","SARS-COV-2",0
"2833",2022-09-12,5,"2022/23","SARS-COV-2",48
"2834",2022-09-12,6,"2022/23","SARS-COV-2",0
"2835",2022-09-19,1,"2022/23","SARS-COV-2",0
"2836",2022-09-19,2,"2022/23","SARS-COV-2",22
"2837",2022-09-19,3,"2022/23","SARS-COV-2",0
"2838",2022-09-19,4,"2022/23","SARS-COV-2",0
"2839",2022-09-19,5,"2022/23","SARS-COV-2",0
"2840",2022-09-19,6,"2022/23","SARS-COV-2",12
"2841",2022-09-26,1,"2022/23","SARS-COV-2",4
"2842",2022-09-26,2,"2022/23","SARS-COV-2",88
"2843",2022-09-26,3,"2022/23","SARS-COV-2",0
"2844",2022-09-26,4,"2022/23","SARS-COV-2",162
"2845",2022-09-26,5,"2022/23","SARS-COV-2",148
"2846",2022-09-26,6,"2022/23","SARS-COV-2",18
"2847",2022-10-03,1,"2022/23","SARS-COV-2",70
"2848",2022-10-03,2,"2022/23","SARS-COV-2",18
"2849",2022-10-03,3,"2022/23","SARS-COV-2",0
"2850",2022-10-03,4,"2022/23","SARS-COV-2",13
"2851",2022-10-03,5,"2022/23","SARS-COV-2",350
"2852",2022-10-03,6,"2022/23","SARS-COV-2",36
"2853",2022-10-10,1,"2022/23","SARS-COV-2",52
"2854",2022-10-10,2,"2022/23","SARS-COV-2",64
"2855",2022-10-10,3,"2022/23","SARS-COV-2",10
"2856",2022-10-10,4,"2022/23","SARS-COV-2",0
"2857",2022-10-10,5,"2022/23","SARS-COV-2",42
"2858",2022-10-10,6,"2022/23","SARS-COV-2",22
"2859",2022-10-17,1,"2022/23","SARS-COV-2",39
"2860",2022-10-17,2,"2022/23","SARS-COV-2",98
"2861",2022-10-17,3,"2022/23","SARS-COV-2",9
"2862",2022-10-17,4,"2022/23","SARS-COV-2",0
"2863",2022-10-17,5,"2022/23","SARS-COV-2",180
"2864",2022-10-17,6,"2022/23","SARS-COV-2",65
"2865",2022-10-24,1,"2022/23","SARS-COV-2",52
"2866",2022-10-24,2,"2022/23","SARS-COV-2",72
"2867",2022-10-24,3,"2022/23","SARS-COV-2",0
"2868",2022-10-24,4,"2022/23","SARS-COV-2",5
"2869",2022-10-24,5,"2022/23","SARS-COV-2",140
"2870",2022-10-24,6,"2022/23","SARS-COV-2",65
"2871",2022-10-31,1,"2022/23","SARS-COV-2",52
"2872",2022-10-31,2,"2022/23","SARS-COV-2",56
"2873",2022-10-31,3,"2022/23","SARS-COV-2",30
"2874",2022-10-31,4,"2022/23","SARS-COV-2",8
"2875",2022-10-31,5,"2022/23","SARS-COV-2",57
"2876",2022-10-31,6,"2022/23","SARS-COV-2",6
"2877",2022-11-07,1,"2022/23","SARS-COV-2",13
"2878",2022-11-07,2,"2022/23","SARS-COV-2",198
"2879",2022-11-07,3,"2022/23","SARS-COV-2",9
"2880",2022-11-07,4,"2022/23","SARS-COV-2",16
"2881",2022-11-07,5,"2022/23","SARS-COV-2",78
"2882",2022-11-07,6,"2022/23","SARS-COV-2",8
"2883",2022-11-14,1,"2022/23","SARS-COV-2",48
"2884",2022-11-14,2,"2022/23","SARS-COV-2",84
"2885",2022-11-14,3,"2022/23","SARS-COV-2",0
"2886",2022-11-14,4,"2022/23","SARS-COV-2",9
"2887",2022-11-14,5,"2022/23","SARS-COV-2",21
"2888",2022-11-14,6,"2022/23","SARS-COV-2",9
"2889",2022-11-21,1,"2022/23","SARS-COV-2",24
"2890",2022-11-21,2,"2022/23","SARS-COV-2",38
"2891",2022-11-21,3,"2022/23","SARS-COV-2",9
"2892",2022-11-21,4,"2022/23","SARS-COV-2",9
"2893",2022-11-21,5,"2022/23","SARS-COV-2",35
"2894",2022-11-21,6,"2022/23","SARS-COV-2",24
"2895",2022-11-28,1,"2022/23","SARS-COV-2",21
"2896",2022-11-28,2,"2022/23","SARS-COV-2",84
"2897",2022-11-28,3,"2022/23","SARS-COV-2",22
"2898",2022-11-28,4,"2022/23","SARS-COV-2",26
"2899",2022-11-28,5,"2022/23","SARS-COV-2",210
"2900",2022-11-28,6,"2022/23","SARS-COV-2",26
"2901",2022-12-05,1,"2022/23","SARS-COV-2",26
"2902",2022-12-05,2,"2022/23","SARS-COV-2",136
"2903",2022-12-05,3,"2022/23","SARS-COV-2",72
"2904",2022-12-05,4,"2022/23","SARS-COV-2",29
"2905",2022-12-05,5,"2022/23","SARS-COV-2",57
"2906",2022-12-05,6,"2022/23","SARS-COV-2",16
"2907",2022-12-12,1,"2022/23","SARS-COV-2",168
"2908",2022-12-12,2,"2022/23","SARS-COV-2",198
"2909",2022-12-12,3,"2022/23","SARS-COV-2",77
"2910",2022-12-12,4,"2022/23","SARS-COV-2",45
"2911",2022-12-12,5,"2022/23","SARS-COV-2",246
"2912",2022-12-12,6,"2022/23","SARS-COV-2",0
"2913",2022-12-19,1,"2022/23","SARS-COV-2",175
"2914",2022-12-19,2,"2022/23","SARS-COV-2",152
"2915",2022-12-19,3,"2022/23","SARS-COV-2",378
"2916",2022-12-19,4,"2022/23","SARS-COV-2",332
"2917",2022-12-19,5,"2022/23","SARS-COV-2",258
"2918",2022-12-19,6,"2022/23","SARS-COV-2",0
"2919",2022-12-26,1,"2022/23","SARS-COV-2",0
"2920",2022-12-26,2,"2022/23","SARS-COV-2",89
"2921",2022-12-26,3,"2022/23","SARS-COV-2",0
"2922",2022-12-26,4,"2022/23","SARS-COV-2",40
"2923",2022-12-26,5,"2022/23","SARS-COV-2",114
"2924",2022-12-26,6,"2022/23","SARS-COV-2",23
"2925",2023-01-02,1,"2022/23","SARS-COV-2",42
"2926",2023-01-02,2,"2022/23","SARS-COV-2",55
"2927",2023-01-02,3,"2022/23","SARS-COV-2",34
"2928",2023-01-02,4,"2022/23","SARS-COV-2",21
"2929",2023-01-02,5,"2022/23","SARS-COV-2",156
"2930",2023-01-02,6,"2022/23","SARS-COV-2",0
"2931",2023-01-09,1,"2022/23","SARS-COV-2",0
"2932",2023-01-09,2,"2022/23","SARS-COV-2",48
"2933",2023-01-09,3,"2022/23","SARS-COV-2",29
"2934",2023-01-09,4,"2022/23","SARS-COV-2",0
"2935",2023-01-09,5,"2022/23","SARS-COV-2",0
"2936",2023-01-09,6,"2022/23","SARS-COV-2",0
"2937",2023-01-16,1,"2022/23","SARS-COV-2",0
"2938",2023-01-16,2,"2022/23","SARS-COV-2",0
"2939",2023-01-16,3,"2022/23","SARS-COV-2",18
"2940",2023-01-16,4,"2022/23","SARS-COV-2",0
"2941",2023-01-16,5,"2022/23","SARS-COV-2",45
"2942",2023-01-16,6,"2022/23","SARS-COV-2",14
"2943",2023-01-23,1,"2022/23","SARS-COV-2",0
"2944",2023-01-23,2,"2022/23","SARS-COV-2",0
"2945",2023-01-23,3,"2022/23","SARS-COV-2",22
"2946",2023-01-23,4,"2022/23","SARS-COV-2",16
"2947",2023-01-23,5,"2022/23","SARS-COV-2",86
"2948",2023-01-23,6,"2022/23","SARS-COV-2",0
"2949",2023-01-30,1,"2022/23","SARS-COV-2",0
"2950",2023-01-30,2,"2022/23","SARS-COV-2",104
"2951",2023-01-30,3,"2022/23","SARS-COV-2",15
"2952",2023-01-30,4,"2022/23","SARS-COV-2",66
"2953",2023-01-30,5,"2022/23","SARS-COV-2",96
"2954",2023-01-30,6,"2022/23","SARS-COV-2",0
"2955",2023-02-06,1,"2022/23","SARS-COV-2",0
"2956",2023-02-06,2,"2022/23","SARS-COV-2",0
"2957",2023-02-06,3,"2022/23","SARS-COV-2",22
"2958",2023-02-06,4,"2022/23","SARS-COV-2",0
"2959",2023-02-06,5,"2022/23","SARS-COV-2",80
"2960",2023-02-06,6,"2022/23","SARS-COV-2",36
"2961",2023-02-13,1,"2022/23","SARS-COV-2",21
"2962",2023-02-13,2,"2022/23","SARS-COV-2",90
"2963",2023-02-13,3,"2022/23","SARS-COV-2",81
"2964",2023-02-13,4,"2022/23","SARS-COV-2",18
"2965",2023-02-13,5,"2022/23","SARS-COV-2",0
"2966",2023-02-13,6,"2022/23","SARS-COV-2",0
"2967",2023-02-20,1,"2022/23","SARS-COV-2",47
"2968",2023-02-20,2,"2022/23","SARS-COV-2",49
"2969",2023-02-20,3,"2022/23","SARS-COV-2",0
"2970",2023-02-20,4,"2022/23","SARS-COV-2",4
"2971",2023-02-20,5,"2022/23","SARS-COV-2",220
"2972",2023-02-20,6,"2022/23","SARS-COV-2",0
"2973",2023-02-27,1,"2022/23","SARS-COV-2",31
"2974",2023-02-27,2,"2022/23","SARS-COV-2",38
"2975",2023-02-27,3,"2022/23","SARS-COV-2",0
"2976",2023-02-27,4,"2022/23","SARS-COV-2",0
"2977",2023-02-27,5,"2022/23","SARS-COV-2",92
"2978",2023-02-27,6,"2022/23","SARS-COV-2",20
"2979",2023-03-06,1,"2022/23","SARS-COV-2",52
"2980",2023-03-06,2,"2022/23","SARS-COV-2",188
"2981",2023-03-06,3,"2022/23","SARS-COV-2",64
"2982",2023-03-06,4,"2022/23","SARS-COV-2",15
"2983",2023-03-06,5,"2022/23","SARS-COV-2",140
"2984",2023-03-06,6,"2022/23","SARS-COV-2",13
"2985",2023-03-13,1,"2022/23","SARS-COV-2",140
"2986",2023-03-13,2,"2022/23","SARS-COV-2",76
"2987",2023-03-13,3,"2022/23","SARS-COV-2",36
"2988",2023-03-13,4,"2022/23","SARS-COV-2",0
"2989",2023-03-13,5,"2022/23","SARS-COV-2",88
"2990",2023-03-13,6,"2022/23","SARS-COV-2",40
"2991",2023-03-20,1,"2022/23","SARS-COV-2",28
"2992",2023-03-20,2,"2022/23","SARS-COV-2",132
"2993",2023-03-20,3,"2022/23","SARS-COV-2",52
"2994",2023-03-20,4,"2022/23","SARS-COV-2",3
"2995",2023-03-20,5,"2022/23","SARS-COV-2",276
"2996",2023-03-20,6,"2022/23","SARS-COV-2",13
"2997",2023-03-27,1,"2022/23","SARS-COV-2",84
"2998",2023-03-27,2,"2022/23","SARS-COV-2",38
"2999",2023-03-27,3,"2022/23","SARS-COV-2",0
"3000",2023-03-27,4,"2022/23","SARS-COV-2",3
"3001",2023-03-27,5,"2022/23","SARS-COV-2",297
"3002",2023-03-27,6,"2022/23","SARS-COV-2",11
"3003",2023-04-03,1,"2022/23","SARS-COV-2",0
"3004",2023-04-03,2,"2022/23","SARS-COV-2",17
"3005",2023-04-03,3,"2022/23","SARS-COV-2",0
"3006",2023-04-03,4,"2022/23","SARS-COV-2",0
"3007",2023-04-03,5,"2022/23","SARS-COV-2",0
"3008",2023-04-03,6,"2022/23","SARS-COV-2",9
"3009",2023-04-10,1,"2022/23","SARS-COV-2",4
"3010",2023-04-10,2,"2022/23","SARS-COV-2",60
"3011",2023-04-10,3,"2022/23","SARS-COV-2",7
"3012",2023-04-10,4,"2022/23","SARS-COV-2",3
"3013",2023-04-10,5,"2022/23","SARS-COV-2",28
"3014",2023-04-10,6,"2022/23","SARS-COV-2",0
"3015",2023-04-17,1,"2022/23","SARS-COV-2",0
"3016",2023-04-17,2,"2022/23","SARS-COV-2",0
"3017",2023-04-17,3,"2022/23","SARS-COV-2",0
"3018",2023-04-17,4,"2022/23","SARS-COV-2",0
"3019",2023-04-17,5,"2022/23","SARS-COV-2",39
"3020",2023-04-17,6,"2022/23","SARS-COV-2",27
