"sample_date","wwtp","measuring_period","measurement_type","mean"
2023-01-09,"STEP Aire","2022/23","IAV_gc_per_day",5133574751114.01
2023-01-09,"STEP Aire","2022/23","IAV_gc_per_mL_WW",22.8619164411638
2023-01-09,"STEP Aire","2022/23","IBV_gc_per_day",1184785010147.8
2023-01-09,"STEP Aire","2022/23","IBV_gc_per_mL_WW",5.27633417568616
2023-01-09,"STEP Aire","2022/23","RSV_gc_per_day",4339650302334.74
2023-01-09,"STEP Aire","2022/23","SARSN2_gc_per_day",36338824656480
2023-01-10,"ARA Altenrhein","2022/23","IAV_gc_per_day",603124573289.881
2023-01-10,"ARA Altenrhein","2022/23","IAV_gc_per_mL_WW",38.6246924937484
2023-01-10,"ARA Altenrhein","2022/23","IBV_gc_per_day",76514469685.2803
2023-01-10,"ARA Altenrhein","2022/23","IBV_gc_per_mL_WW",4.90006209960169
2023-01-10,"ARA Altenrhein","2022/23","RSV_gc_per_day",522414379588.235
2023-01-10,"ARA Altenrhein","2022/23","SARSN2_gc_per_day",8662116314997.25
2023-01-10,"ARA Chur","2022/23","IAV_gc_per_day",885167697656.714
2023-01-10,"ARA Chur","2022/23","IAV_gc_per_mL_WW",54.0725533082904
2023-01-10,"ARA Chur","2022/23","IBV_gc_per_day",171448167487.452
2023-01-10,"ARA Chur","2022/23","IBV_gc_per_mL_WW",10.4733150572664
2023-01-10,"ARA Chur","2022/23","RSV_gc_per_day",456328356494.937
2023-01-10,"ARA Chur","2022/23","SARSN2_gc_per_day",5716525611548.55
2023-01-10,"ARA Sensetal","2022/23","IAV_gc_per_day",389393471661.037
2023-01-10,"ARA Sensetal","2022/23","IAV_gc_per_mL_WW",11.0172439922204
2023-01-10,"ARA Sensetal","2022/23","IBV_gc_per_day",140837582932.205
2023-01-10,"ARA Sensetal","2022/23","IBV_gc_per_mL_WW",3.98476637992885
2023-01-10,"ARA Sensetal","2022/23","RSV_gc_per_day",531234617204.757
2023-01-10,"ARA Sensetal","2022/23","SARSN2_gc_per_day",2547275559538.53
2023-01-10,"ARA Werdhölzli","2022/23","IAV_gc_per_day",7891724109957.93
2023-01-10,"ARA Werdhölzli","2022/23","IAV_gc_per_mL_WW",27.4903042430251
2023-01-10,"ARA Werdhölzli","2022/23","IBV_gc_per_day",3032724829024.15
2023-01-10,"ARA Werdhölzli","2022/23","IBV_gc_per_mL_WW",10.5642983806354
2023-01-10,"ARA Werdhölzli","2022/23","RSV_gc_per_day",6679567708452.14
2023-01-10,"ARA Werdhölzli","2022/23","SARSN2_gc_per_day",66888798486956.3
2023-01-10,"STEP Aire","2022/23","IAV_gc_per_day",3562652724928.21
2023-01-10,"STEP Aire","2022/23","IAV_gc_per_mL_WW",19.5310165283055
2023-01-10,"STEP Aire","2022/23","IBV_gc_per_day",1611221305370.96
2023-01-10,"STEP Aire","2022/23","IBV_gc_per_mL_WW",8.83296587561513
2023-01-10,"STEP Aire","2022/23","RSV_gc_per_day",2601719940605.21
2023-01-10,"STEP Aire","2022/23","SARSN2_gc_per_day",25915957467188.3
2023-01-12,"ARA Altenrhein","2022/23","IAV_gc_per_day",266529367073.328
2023-01-12,"ARA Altenrhein","2022/23","IAV_gc_per_mL_WW",17.371398492689
2023-01-12,"ARA Altenrhein","2022/23","IBV_gc_per_day",79922597463.6636
2023-01-12,"ARA Altenrhein","2022/23","IBV_gc_per_mL_WW",5.2090593406546
2023-01-12,"ARA Altenrhein","2022/23","RSV_gc_per_day",420357998266.403
2023-01-12,"ARA Altenrhein","2022/23","SARSN2_gc_per_day",4121308560619.74
2023-01-12,"ARA Chur","2022/23","IAV_gc_per_day",650432167913.471
2023-01-12,"ARA Chur","2022/23","IAV_gc_per_mL_WW",59.3947738027094
2023-01-12,"ARA Chur","2022/23","IBV_gc_per_day",114264510330.689
2023-01-12,"ARA Chur","2022/23","IBV_gc_per_mL_WW",10.4341622071673
2023-01-12,"ARA Chur","2022/23","RSV_gc_per_day",305333704553.173
2023-01-12,"ARA Chur","2022/23","SARSN2_gc_per_day",2846129754478.13
2023-01-12,"ARA Sensetal","2022/23","IAV_gc_per_day",50632406276.5451
2023-01-12,"ARA Sensetal","2022/23","IAV_gc_per_mL_WW",1.99528713258769
2023-01-12,"ARA Sensetal","2022/23","IBV_gc_per_day",0
2023-01-12,"ARA Sensetal","2022/23","IBV_gc_per_mL_WW",0
2023-01-12,"ARA Sensetal","2022/23","RSV_gc_per_day",25204405886.7991
2023-01-12,"ARA Sensetal","2022/23","SARSN2_gc_per_day",1238885258071.17
2023-01-12,"ARA Werdhölzli","2022/23","IAV_gc_per_day",4536897907227.68
2023-01-12,"ARA Werdhölzli","2022/23","IAV_gc_per_mL_WW",23.3637917822061
2023-01-12,"ARA Werdhölzli","2022/23","IBV_gc_per_day",2838949776779.27
2023-01-12,"ARA Werdhölzli","2022/23","IBV_gc_per_mL_WW",14.6198201549001
2023-01-12,"ARA Werdhölzli","2022/23","RSV_gc_per_day",33858279410826.2
2023-01-12,"ARA Werdhölzli","2022/23","SARSN2_gc_per_day",46231864523459.1
2023-01-12,"STEP Aire","2022/23","IAV_gc_per_day",3005382442979.3
2023-01-12,"STEP Aire","2022/23","IAV_gc_per_mL_WW",17.2718165741174
2023-01-12,"STEP Aire","2022/23","IBV_gc_per_day",2400887326492.94
2023-01-12,"STEP Aire","2022/23","IBV_gc_per_mL_WW",13.7978065371279
2023-01-12,"STEP Aire","2022/23","RSV_gc_per_day",1485754706068.91
2023-01-12,"STEP Aire","2022/23","SARSN2_gc_per_day",23554306544933
2023-01-13,"ARA Werdhölzli","2022/23","IAV_gc_per_day",4139545095902.8
2023-01-13,"ARA Werdhölzli","2022/23","IAV_gc_per_mL_WW",20.4862054086695
2023-01-13,"ARA Werdhölzli","2022/23","IBV_gc_per_day",4794235738082.02
2023-01-13,"ARA Werdhölzli","2022/23","IBV_gc_per_mL_WW",23.7262056174103
2023-01-13,"ARA Werdhölzli","2022/23","RSV_gc_per_day",6318791577060.96
2023-01-13,"ARA Werdhölzli","2022/23","SARSN2_gc_per_day",37968412651496.1
2023-01-14,"ARA Altenrhein","2022/23","IAV_gc_per_day",469903438234.844
2023-01-14,"ARA Altenrhein","2022/23","IAV_gc_per_mL_WW",29.8958797706352
2023-01-14,"ARA Altenrhein","2022/23","IBV_gc_per_day",39641996329.2999
2023-01-14,"ARA Altenrhein","2022/23","IBV_gc_per_mL_WW",2.52207636654154
2023-01-14,"ARA Altenrhein","2022/23","RSV_gc_per_day",220353707503.905
2023-01-14,"ARA Altenrhein","2022/23","SARSN2_gc_per_day",2690955135661.33
2023-01-14,"ARA Chur","2022/23","IAV_gc_per_day",347171505087.965
2023-01-14,"ARA Chur","2022/23","IAV_gc_per_mL_WW",33.2890502529451
2023-01-14,"ARA Chur","2022/23","IBV_gc_per_day",72909821256.939
2023-01-14,"ARA Chur","2022/23","IBV_gc_per_mL_WW",6.9910654192098
2023-01-14,"ARA Chur","2022/23","RSV_gc_per_day",657450029829.513
2023-01-14,"ARA Chur","2022/23","SARSN2_gc_per_day",3845281599770.61
2023-01-14,"ARA Sensetal","2022/23","IAV_gc_per_day",324251380390.429
2023-01-14,"ARA Sensetal","2022/23","IAV_gc_per_mL_WW",14.1218318187548
2023-01-14,"ARA Sensetal","2022/23","IBV_gc_per_day",92635161931.2343
2023-01-14,"ARA Sensetal","2022/23","IBV_gc_per_mL_WW",4.03445677153584
2023-01-14,"ARA Sensetal","2022/23","RSV_gc_per_day",46316772117.7968
2023-01-14,"ARA Sensetal","2022/23","SARSN2_gc_per_day",1806236492643.22
2023-01-14,"ARA Werdhölzli","2022/23","IAV_gc_per_day",2034570775961.37
2023-01-14,"ARA Werdhölzli","2022/23","IAV_gc_per_mL_WW",10.9662630084696
2023-01-14,"ARA Werdhölzli","2022/23","IBV_gc_per_day",2020442691769.45
2023-01-14,"ARA Werdhölzli","2022/23","IBV_gc_per_mL_WW",10.8901131448792
2023-01-14,"ARA Werdhölzli","2022/23","RSV_gc_per_day",5232852609386.97
2023-01-14,"ARA Werdhölzli","2022/23","SARSN2_gc_per_day",38453673751792
2023-01-14,"STEP Aire","2022/23","IAV_gc_per_day",2072171604917.19
2023-01-14,"STEP Aire","2022/23","IAV_gc_per_mL_WW",11.0570071977567
2023-01-14,"STEP Aire","2022/23","IBV_gc_per_day",4333413038721.96
2023-01-14,"STEP Aire","2022/23","IBV_gc_per_mL_WW",23.1228818338702
2023-01-14,"STEP Aire","2022/23","RSV_gc_per_day",995797628095.26
2023-01-14,"STEP Aire","2022/23","SARSN2_gc_per_day",21004285846024.2
2023-01-15,"ARA Altenrhein","2022/23","IAV_gc_per_day",307853973528.938
2023-01-15,"ARA Altenrhein","2022/23","IAV_gc_per_mL_WW",12.6714951030639
2023-01-15,"ARA Altenrhein","2022/23","IBV_gc_per_day",104119483359.242
2023-01-15,"ARA Altenrhein","2022/23","IBV_gc_per_mL_WW",4.28563421935552
2023-01-15,"ARA Altenrhein","2022/23","RSV_gc_per_day",427284584917.726
2023-01-15,"ARA Altenrhein","2022/23","SARSN2_gc_per_day",3189909179040.22
2023-01-15,"ARA Sensetal","2022/23","IAV_gc_per_day",88988243883.4438
2023-01-15,"ARA Sensetal","2022/23","IAV_gc_per_mL_WW",2.01504107339894
2023-01-15,"ARA Sensetal","2022/23","IBV_gc_per_day",0
2023-01-15,"ARA Sensetal","2022/23","IBV_gc_per_mL_WW",0
2023-01-15,"ARA Sensetal","2022/23","RSV_gc_per_day",44493346404.4212
2023-01-15,"ARA Sensetal","2022/23","SARSN2_gc_per_day",443687720485.435
2023-01-15,"ARA Werdhölzli","2022/23","IAV_gc_per_day",1131664232040.24
2023-01-15,"ARA Werdhölzli","2022/23","IAV_gc_per_mL_WW",4.10929998453194
2023-01-15,"ARA Werdhölzli","2022/23","IBV_gc_per_day",3961176835394.66
2023-01-15,"ARA Werdhölzli","2022/23","IBV_gc_per_mL_WW",14.3838282129578
2023-01-15,"ARA Werdhölzli","2022/23","RSV_gc_per_day",5659125841995.32
2023-01-15,"ARA Werdhölzli","2022/23","SARSN2_gc_per_day",32850970028223
2023-01-15,"STEP Aire","2022/23","IAV_gc_per_day",1606562200046.47
2023-01-15,"STEP Aire","2022/23","IAV_gc_per_mL_WW",8.79792231429503
2023-01-15,"STEP Aire","2022/23","IBV_gc_per_day",3843617060473.75
2023-01-15,"STEP Aire","2022/23","IBV_gc_per_mL_WW",21.0485745917394
2023-01-15,"STEP Aire","2022/23","RSV_gc_per_day",1622079219208.07
2023-01-15,"STEP Aire","2022/23","SARSN2_gc_per_day",15550303829975.1
2023-01-16,"ARA Altenrhein","2022/23","IAV_gc_per_day",271949345385.503
2023-01-16,"ARA Altenrhein","2022/23","IAV_gc_per_mL_WW",17.7733053647149
2023-01-16,"ARA Altenrhein","2022/23","IBV_gc_per_day",38876531502.0675
2023-01-16,"ARA Altenrhein","2022/23","IBV_gc_per_mL_WW",2.54078370708238
2023-01-16,"ARA Altenrhein","2022/23","RSV_gc_per_day",524644466070.578
2023-01-16,"ARA Altenrhein","2022/23","SARSN2_gc_per_day",3290775523604.4
2023-01-16,"ARA Chur","2022/23","IAV_gc_per_day",400293446750.487
2023-01-16,"ARA Chur","2022/23","IAV_gc_per_mL_WW",37.4245930021024
2023-01-16,"ARA Chur","2022/23","IBV_gc_per_day",44453064630.7491
2023-01-16,"ARA Chur","2022/23","IBV_gc_per_mL_WW",4.15604568350309
2023-01-16,"ARA Chur","2022/23","RSV_gc_per_day",266747157780.574
2023-01-16,"ARA Chur","2022/23","SARSN2_gc_per_day",3562188645413.34
2023-01-16,"ARA Sensetal","2022/23","IAV_gc_per_day",196903049102.787
2023-01-16,"ARA Sensetal","2022/23","IAV_gc_per_mL_WW",6.64808728147703
2023-01-16,"ARA Sensetal","2022/23","IBV_gc_per_day",65631832838.6552
2023-01-16,"ARA Sensetal","2022/23","IBV_gc_per_mL_WW",2.21594411637029
2023-01-16,"ARA Sensetal","2022/23","RSV_gc_per_day",130212109043.836
2023-01-16,"ARA Sensetal","2022/23","SARSN2_gc_per_day",1808444436721.9
2023-01-16,"ARA Werdhölzli","2022/23","IAV_gc_per_day",4434636041480.77
2023-01-16,"ARA Werdhölzli","2022/23","IAV_gc_per_mL_WW",20.5257810225352
2023-01-16,"ARA Werdhölzli","2022/23","IBV_gc_per_day",1634096458340.47
2023-01-16,"ARA Werdhölzli","2022/23","IBV_gc_per_mL_WW",7.5634405529246
2023-01-16,"ARA Werdhölzli","2022/23","RSV_gc_per_day",4611370268275.62
2023-01-16,"ARA Werdhölzli","2022/23","SARSN2_gc_per_day",36800016485892
2023-01-16,"CDA Lugano","2022/23","IAV_gc_per_day",574230054016.772
2023-01-16,"CDA Lugano","2022/23","IAV_gc_per_mL_WW",13.1828107627992
2023-01-16,"CDA Lugano","2022/23","IBV_gc_per_day",1400757426071.68
2023-01-16,"CDA Lugano","2022/23","IBV_gc_per_mL_WW",32.1577039434258
2023-01-16,"CDA Lugano","2022/23","RSV_gc_per_day",1594146499777.6
2023-01-16,"CDA Lugano","2022/23","SARSN2_gc_per_day",11747112477162.3
2023-01-16,"STEP Aire","2022/23","IAV_gc_per_day",1505778994266.14
2023-01-16,"STEP Aire","2022/23","IAV_gc_per_mL_WW",6.62816102837912
2023-01-16,"STEP Aire","2022/23","IBV_gc_per_day",1991955849905.46
2023-01-16,"STEP Aire","2022/23","IBV_gc_per_mL_WW",8.76822175423548
2023-01-16,"STEP Aire","2022/23","RSV_gc_per_day",2988001803369.15
2023-01-16,"STEP Aire","2022/23","SARSN2_gc_per_day",25446634148518.3
2023-01-17,"ARA Altenrhein","2022/23","IAV_gc_per_day",392914080965.616
2023-01-17,"ARA Altenrhein","2022/23","IAV_gc_per_mL_WW",24.0741425749412
2023-01-17,"ARA Altenrhein","2022/23","IBV_gc_per_day",20249638429.0071
2023-01-17,"ARA Altenrhein","2022/23","IBV_gc_per_mL_WW",1.24071064450751
2023-01-17,"ARA Altenrhein","2022/23","RSV_gc_per_day",457293982548.501
2023-01-17,"ARA Altenrhein","2022/23","SARSN2_gc_per_day",4776491330412.71
2023-01-17,"ARA Chur","2022/23","IAV_gc_per_day",552638684406.299
2023-01-17,"ARA Chur","2022/23","IAV_gc_per_mL_WW",48.8282986752341
2023-01-17,"ARA Chur","2022/23","IBV_gc_per_day",24474559242.5438
2023-01-17,"ARA Chur","2022/23","IBV_gc_per_mL_WW",2.16244559485278
2023-01-17,"ARA Chur","2022/23","RSV_gc_per_day",262734499834.011
2023-01-17,"ARA Chur","2022/23","SARSN2_gc_per_day",2504928373221.4
2023-01-17,"ARA Sensetal","2022/23","IAV_gc_per_day",88745010199.9262
2023-01-17,"ARA Sensetal","2022/23","IAV_gc_per_mL_WW",3.2158649876767
2023-01-17,"ARA Sensetal","2022/23","IBV_gc_per_day",30754516530.1619
2023-01-17,"ARA Sensetal","2022/23","IBV_gc_per_mL_WW",1.11445559248304
2023-01-17,"ARA Sensetal","2022/23","RSV_gc_per_day",298768583737.566
2023-01-17,"ARA Sensetal","2022/23","SARSN2_gc_per_day",1280703062118.78
2023-01-17,"ARA Werdhölzli","2022/23","IAV_gc_per_day",66555527437652.5
2023-01-17,"ARA Werdhölzli","2022/23","IAV_gc_per_mL_WW",343.103331963711
2023-01-17,"ARA Werdhölzli","2022/23","IBV_gc_per_day",5019424347638.09
2023-01-17,"ARA Werdhölzli","2022/23","IBV_gc_per_mL_WW",25.8758556128595
2023-01-17,"ARA Werdhölzli","2022/23","RSV_gc_per_day",4739069939116.7
2023-01-17,"ARA Werdhölzli","2022/23","SARSN2_gc_per_day",28739026779422.6
2023-01-17,"CDA Lugano","2022/23","IAV_gc_per_day",332119112708.559
2023-01-17,"CDA Lugano","2022/23","IAV_gc_per_mL_WW",7.20057047759429
2023-01-17,"CDA Lugano","2022/23","IBV_gc_per_day",1716531317029
2023-01-17,"CDA Lugano","2022/23","IBV_gc_per_mL_WW",37.215577942698
2023-01-17,"CDA Lugano","2022/23","RSV_gc_per_day",624508061834.396
2023-01-17,"CDA Lugano","2022/23","SARSN2_gc_per_day",10845707516293.4
2023-01-17,"STEP Aire","2022/23","IAV_gc_per_day",2803545915935.75
2023-01-17,"STEP Aire","2022/23","IAV_gc_per_mL_WW",9.62333148868543
2023-01-17,"STEP Aire","2022/23","IBV_gc_per_day",2772039213602.31
2023-01-17,"STEP Aire","2022/23","IBV_gc_per_mL_WW",9.51518293333394
2023-01-17,"STEP Aire","2022/23","RSV_gc_per_day",2709231275388.55
2023-01-17,"STEP Aire","2022/23","SARSN2_gc_per_day",20150837433362.5
2023-01-19,"ARA Altenrhein","2022/23","IAV_gc_per_day",62966898595.2499
2023-01-19,"ARA Altenrhein","2022/23","IAV_gc_per_mL_WW",3.94529439819861
2023-01-19,"ARA Altenrhein","2022/23","IBV_gc_per_day",0
2023-01-19,"ARA Altenrhein","2022/23","IBV_gc_per_mL_WW",0
2023-01-19,"ARA Altenrhein","2022/23","RSV_gc_per_day",375484490217.682
2023-01-19,"ARA Altenrhein","2022/23","SARSN2_gc_per_day",3870498038377.3
2023-01-19,"ARA Chur","2022/23","IAV_gc_per_day",172755932771.155
2023-01-19,"ARA Chur","2022/23","IAV_gc_per_mL_WW",15.8477142254064
2023-01-19,"ARA Chur","2022/23","IBV_gc_per_day",64902911092.3743
2023-01-19,"ARA Chur","2022/23","IBV_gc_per_mL_WW",5.95384928835651
2023-01-19,"ARA Chur","2022/23","RSV_gc_per_day",151037544220.28
2023-01-19,"ARA Chur","2022/23","SARSN2_gc_per_day",1945890645747.08
2023-01-19,"ARA Sensetal","2022/23","IAV_gc_per_day",159336706451.901
2023-01-19,"ARA Sensetal","2022/23","IAV_gc_per_mL_WW",6.88368714960474
2023-01-19,"ARA Sensetal","2022/23","IBV_gc_per_day",0
2023-01-19,"ARA Sensetal","2022/23","IBV_gc_per_mL_WW",0
2023-01-19,"ARA Sensetal","2022/23","RSV_gc_per_day",0
2023-01-19,"ARA Sensetal","2022/23","SARSN2_gc_per_day",903158998593.759
2023-01-19,"ARA Werdhölzli","2022/23","IAV_gc_per_day",3020828687095.5
2023-01-19,"ARA Werdhölzli","2022/23","IAV_gc_per_mL_WW",16.8767036162972
2023-01-19,"ARA Werdhölzli","2022/23","IBV_gc_per_day",5007646885595.7
2023-01-19,"ARA Werdhölzli","2022/23","IBV_gc_per_mL_WW",27.9766186888706
2023-01-19,"ARA Werdhölzli","2022/23","RSV_gc_per_day",4880033377086.88
2023-01-19,"ARA Werdhölzli","2022/23","SARSN2_gc_per_day",41994870616457.4
2023-01-19,"CDA Lugano","2022/23","IAV_gc_per_day",0
2023-01-19,"CDA Lugano","2022/23","IAV_gc_per_mL_WW",0
2023-01-19,"CDA Lugano","2022/23","IBV_gc_per_day",671185735032.46
2023-01-19,"CDA Lugano","2022/23","IBV_gc_per_mL_WW",16.1692540359542
2023-01-19,"CDA Lugano","2022/23","RSV_gc_per_day",423018610533.756
2023-01-19,"CDA Lugano","2022/23","SARSN2_gc_per_day",8729015311453.44
2023-01-19,"STEP Aire","2022/23","IAV_gc_per_day",2265196078311.79
2023-01-19,"STEP Aire","2022/23","IAV_gc_per_mL_WW",12.9609379033809
2023-01-19,"STEP Aire","2022/23","IBV_gc_per_day",3063398564782.51
2023-01-19,"STEP Aire","2022/23","IBV_gc_per_mL_WW",17.5280713893181
2023-01-19,"STEP Aire","2022/23","RSV_gc_per_day",1119624288716.29
2023-01-19,"STEP Aire","2022/23","SARSN2_gc_per_day",19768791152991.1
2023-01-21,"ARA Altenrhein","2022/23","IAV_gc_per_day",249410800503.969
2023-01-21,"ARA Altenrhein","2022/23","IAV_gc_per_mL_WW",16.9367649398322
2023-01-21,"ARA Altenrhein","2022/23","IBV_gc_per_day",0
2023-01-21,"ARA Altenrhein","2022/23","IBV_gc_per_mL_WW",0
2023-01-21,"ARA Altenrhein","2022/23","RSV_gc_per_day",288350852667.743
2023-01-21,"ARA Altenrhein","2022/23","SARSN2_gc_per_day",3175515350376.96
2023-01-21,"ARA Chur","2022/23","IAV_gc_per_day",203555771233.56
2023-01-21,"ARA Chur","2022/23","IAV_gc_per_mL_WW",20.8710931235067
2023-01-21,"ARA Chur","2022/23","IBV_gc_per_day",0
2023-01-21,"ARA Chur","2022/23","IBV_gc_per_mL_WW",0
2023-01-21,"ARA Chur","2022/23","RSV_gc_per_day",329723009192.485
2023-01-21,"ARA Chur","2022/23","SARSN2_gc_per_day",4965874915165.87
2023-01-21,"ARA Sensetal","2022/23","IAV_gc_per_day",117720462487.639
2023-01-21,"ARA Sensetal","2022/23","IAV_gc_per_mL_WW",5.72737484127855
2023-01-21,"ARA Sensetal","2022/23","IBV_gc_per_day",0
2023-01-21,"ARA Sensetal","2022/23","IBV_gc_per_mL_WW",0
2023-01-21,"ARA Sensetal","2022/23","RSV_gc_per_day",68378984947.5763
2023-01-21,"ARA Sensetal","2022/23","SARSN2_gc_per_day",485167833864.221
2023-01-21,"ARA Werdhölzli","2022/23","IAV_gc_per_day",4871578756193.91
2023-01-21,"ARA Werdhölzli","2022/23","IAV_gc_per_mL_WW",31.1597571746166
2023-01-21,"ARA Werdhölzli","2022/23","IBV_gc_per_day",5456126291884.06
2023-01-21,"ARA Werdhölzli","2022/23","IBV_gc_per_mL_WW",34.898659937087
2023-01-21,"ARA Werdhölzli","2022/23","RSV_gc_per_day",3945645369082.07
2023-01-21,"ARA Werdhölzli","2022/23","SARSN2_gc_per_day",50204401873392.1
2023-01-21,"CDA Lugano","2022/23","IAV_gc_per_day",395517403571.174
2023-01-21,"CDA Lugano","2022/23","IAV_gc_per_mL_WW",10.2702449578347
2023-01-21,"CDA Lugano","2022/23","IBV_gc_per_day",329313316550.273
2023-01-21,"CDA Lugano","2022/23","IBV_gc_per_mL_WW",8.55114945211168
2023-01-21,"CDA Lugano","2022/23","RSV_gc_per_day",703550804417.037
2023-01-21,"CDA Lugano","2022/23","SARSN2_gc_per_day",9948159586726.58
2023-01-21,"STEP Aire","2022/23","IAV_gc_per_day",2476164727882.21
2023-01-21,"STEP Aire","2022/23","IAV_gc_per_mL_WW",16.6448070976521
2023-01-21,"STEP Aire","2022/23","IBV_gc_per_day",4245437709008.06
2023-01-21,"STEP Aire","2022/23","IBV_gc_per_mL_WW",28.5378799382117
2023-01-21,"STEP Aire","2022/23","RSV_gc_per_day",1061228409440.55
2023-01-21,"STEP Aire","2022/23","SARSN2_gc_per_day",30805528312005.3
2023-01-22,"ARA Altenrhein","2022/23","IAV_gc_per_day",182372984477.007
2023-01-22,"ARA Altenrhein","2022/23","IAV_gc_per_mL_WW",12.1784964592325
2023-01-22,"ARA Altenrhein","2022/23","IBV_gc_per_day",33159934754.8305
2023-01-22,"ARA Altenrhein","2022/23","IBV_gc_per_mL_WW",2.21435290516397
2023-01-22,"ARA Altenrhein","2022/23","RSV_gc_per_day",232088438618.905
2023-01-22,"ARA Altenrhein","2022/23","SARSN2_gc_per_day",3604360879762.7
2023-01-22,"ARA Chur","2022/23","IAV_gc_per_day",268559222258.107
2023-01-22,"ARA Chur","2022/23","IAV_gc_per_mL_WW",27.4628512381744
2023-01-22,"ARA Chur","2022/23","IBV_gc_per_day",205456661757.525
2023-01-22,"ARA Chur","2022/23","IBV_gc_per_mL_WW",21.0099868859316
2023-01-22,"ARA Chur","2022/23","RSV_gc_per_day",300382772788.824
2023-01-22,"ARA Chur","2022/23","SARSN2_gc_per_day",3639154297889.18
2023-01-22,"ARA Sensetal","2022/23","IAV_gc_per_day",198309036231.991
2023-01-22,"ARA Sensetal","2022/23","IAV_gc_per_mL_WW",9.93134195873351
2023-01-22,"ARA Sensetal","2022/23","IBV_gc_per_day",66468163228.0257
2023-01-22,"ARA Sensetal","2022/23","IBV_gc_per_mL_WW",3.32873413601891
2023-01-22,"ARA Sensetal","2022/23","RSV_gc_per_day",108556102758.769
2023-01-22,"ARA Sensetal","2022/23","SARSN2_gc_per_day",2160808897803.09
2023-01-22,"ARA Werdhölzli","2022/23","IAV_gc_per_day",4944541300362.47
2023-01-22,"ARA Werdhölzli","2022/23","IAV_gc_per_mL_WW",32.0732551073044
2023-01-22,"ARA Werdhölzli","2022/23","IBV_gc_per_day",8156690435090.89
2023-01-22,"ARA Werdhölzli","2022/23","IBV_gc_per_mL_WW",52.909177467443
2023-01-22,"ARA Werdhölzli","2022/23","RSV_gc_per_day",4559934717545.2
2023-01-22,"ARA Werdhölzli","2022/23","SARSN2_gc_per_day",41822257031213.8
2023-01-22,"CDA Lugano","2022/23","IAV_gc_per_day",435514298795.037
2023-01-22,"CDA Lugano","2022/23","IAV_gc_per_mL_WW",11.1825167872191
2023-01-22,"CDA Lugano","2022/23","IBV_gc_per_day",1101886098367.03
2023-01-22,"CDA Lugano","2022/23","IBV_gc_per_mL_WW",28.2926641597861
2023-01-22,"CDA Lugano","2022/23","RSV_gc_per_day",877572240228.103
2023-01-22,"CDA Lugano","2022/23","SARSN2_gc_per_day",9687566502827.2
2023-01-22,"STEP Aire","2022/23","IAV_gc_per_day",1391270555274.93
2023-01-22,"STEP Aire","2022/23","IAV_gc_per_mL_WW",9.23468909692165
2023-01-22,"STEP Aire","2022/23","IBV_gc_per_day",4174314446801.66
2023-01-22,"STEP Aire","2022/23","IBV_gc_per_mL_WW",27.7074045467629
2023-01-22,"STEP Aire","2022/23","RSV_gc_per_day",343392288367.53
2023-01-22,"STEP Aire","2022/23","SARSN2_gc_per_day",29102995479419.2
2023-01-23,"ARA Altenrhein","2022/23","IAV_gc_per_day",439948431276.337
2023-01-23,"ARA Altenrhein","2022/23","IAV_gc_per_mL_WW",29.3965275475302
2023-01-23,"ARA Altenrhein","2022/23","IBV_gc_per_day",66385476379.3333
2023-01-23,"ARA Altenrhein","2022/23","IBV_gc_per_mL_WW",4.43575279829837
2023-01-23,"ARA Altenrhein","2022/23","RSV_gc_per_day",615681970251.942
