"","...1","date","region_nr","measuring_period","pathogen","total_cnslt","date_2","is_observation"
"369",NA,2022-08-10,1,"2022/23","RSV",0.00084543312463103,NA,NA
"370",NA,2022-08-11,1,"2022/23","RSV",0.00122587803071499,NA,NA
"371",NA,2022-08-12,1,"2022/23","RSV",0.00143723631187275,NA,NA
"372",NA,2022-08-13,1,"2022/23","RSV",0.00137382882752542,NA,NA
"373",NA,2022-08-14,1,"2022/23","RSV",0.000929976437094133,NA,NA
"374",540,2022-08-15,1,"2022/23","RSV",0,2022-08-15,TRUE
"375",NA,2022-08-16,1,"2022/23","RSV",0,NA,NA
"376",NA,2022-08-17,1,"2022/23","RSV",0,NA,NA
"377",NA,2022-08-18,1,"2022/23","RSV",0,NA,NA
"378",NA,2022-08-19,1,"2022/23","RSV",0,NA,NA
"379",NA,2022-08-20,1,"2022/23","RSV",0,NA,NA
"380",NA,2022-08-21,1,"2022/23","RSV",0,NA,NA
"381",546,2022-08-22,1,"2022/23","RSV",0,2022-08-22,TRUE
"382",NA,2022-08-23,1,"2022/23","RSV",0.00534736451329127,NA,NA
"383",NA,2022-08-24,1,"2022/23","RSV",0.0114133471825189,NA,NA
"384",NA,2022-08-25,1,"2022/23","RSV",0.0166973042114628,NA,NA
"385",NA,2022-08-26,1,"2022/23","RSV",0.019698591803903,NA,NA
"386",NA,2022-08-27,1,"2022/23","RSV",0.0189165661636193,NA,NA
"387",NA,2022-08-28,1,"2022/23","RSV",0.0128505834943917,NA,NA
"388",552,2022-08-29,1,"2022/23","RSV",0,2022-08-29,TRUE
"389",NA,2022-08-30,1,"2022/23","RSV",0,NA,NA
"390",NA,2022-08-31,1,"2022/23","RSV",0,NA,NA
"391",NA,2022-09-01,1,"2022/23","RSV",0,NA,NA
"392",NA,2022-09-02,1,"2022/23","RSV",0,NA,NA
"393",NA,2022-09-03,1,"2022/23","RSV",0,NA,NA
"394",NA,2022-09-04,1,"2022/23","RSV",0,NA,NA
"395",558,2022-09-05,1,"2022/23","RSV",0,2022-09-05,TRUE
"396",NA,2022-09-06,1,"2022/23","RSV",0.0766481113731608,NA,NA
"397",NA,2022-09-07,1,"2022/23","RSV",0.176434138800896,NA,NA
"398",NA,2022-09-08,1,"2022/23","RSV",0.2915742818044,NA,NA
"399",NA,2022-09-09,1,"2022/23","RSV",0.414284739904868,NA,NA
"400",NA,2022-09-10,1,"2022/23","RSV",0.536781712623495,NA,NA
"401",NA,2022-09-11,1,"2022/23","RSV",0.651281399481474,NA,NA
"402",564,2022-09-12,1,"2022/23","RSV",0.75,2022-09-12,TRUE
"403",NA,2022-09-13,1,"2022/23","RSV",0.826021167335696,NA,NA
"404",NA,2022-09-14,1,"2022/23","RSV",0.875898369186897,NA,NA
"405",NA,2022-09-15,1,"2022/23","RSV",0.897052526887364,NA,NA
"406",NA,2022-09-16,1,"2022/23","RSV",0.88690456177086,NA,NA
"407",NA,2022-09-17,1,"2022/23","RSV",0.842875395171147,NA,NA
"408",NA,2022-09-18,1,"2022/23","RSV",0.762385948421987,NA,NA
"409",570,2022-09-19,1,"2022/23","RSV",0.642857142857143,2022-09-19,TRUE
"410",NA,2022-09-20,1,"2022/23","RSV",0.486093541649735,NA,NA
"411",NA,2022-09-21,1,"2022/23","RSV",0.311434275330318,NA,NA
"412",NA,2022-09-22,1,"2022/23","RSV",0.142602116268802,NA,NA
"413",NA,2022-09-23,1,"2022/23","RSV",0.00331983683510062,NA,NA
"414",NA,2022-09-24,1,"2022/23","RSV",0,NA,NA
"415",NA,2022-09-25,1,"2022/23","RSV",0,NA,NA
"416",576,2022-09-26,1,"2022/23","RSV",0,2022-09-26,TRUE
"417",NA,2022-09-27,1,"2022/23","RSV",0.20534394136732,NA,NA
"418",NA,2022-09-28,1,"2022/23","RSV",0.494045495755889,NA,NA
"419",NA,2022-09-29,1,"2022/23","RSV",0.825021307079494,NA,NA
"420",NA,2022-09-30,1,"2022/23","RSV",1.15718801925192,NA,NA
"421",NA,2022-10-01,1,"2022/23","RSV",1.44946227618696,NA,NA
"422",NA,2022-10-02,1,"2022/23","RSV",1.66076072179839,NA,NA
"423",582,2022-10-03,1,"2022/23","RSV",1.75,2022-10-03,TRUE
"424",NA,2022-10-04,1,"2022/23","RSV",1.69190595318919,NA,NA
"425",NA,2022-10-05,1,"2022/23","RSV",1.52444121769777,NA,NA
"426",NA,2022-10-06,1,"2022/23","RSV",1.30137762834117,NA,NA
"427",NA,2022-10-07,1,"2022/23","RSV",1.07648701993481,NA,NA
"428",NA,2022-10-08,1,"2022/23","RSV",0.903541227294117,NA,NA
"429",NA,2022-10-09,1,"2022/23","RSV",0.836312085234515,NA,NA
"430",588,2022-10-10,1,"2022/23","RSV",0.928571428571428,2022-10-10,TRUE
"431",NA,2022-10-11,1,"2022/23","RSV",1.21497476982428,NA,NA
"432",NA,2022-10-12,1,"2022/23","RSV",1.6537123323285,NA,NA
"433",NA,2022-10-13,1,"2022/23","RSV",2.18385801712351,NA,NA
"434",NA,2022-10-14,1,"2022/23","RSV",2.74448572524874,NA,NA
"435",NA,2022-10-15,1,"2022/23","RSV",3.27466935774361,NA,NA
"436",NA,2022-10-16,1,"2022/23","RSV",3.71348281564756,NA,NA
"437",594,2022-10-17,1,"2022/23","RSV",4,2022-10-17,TRUE
"438",NA,2022-10-18,1,"2022/23","RSV",4.09111787244365,NA,NA
"439",NA,2022-10-19,1,"2022/23","RSV",4.01502563703436,NA,NA
"440",NA,2022-10-20,1,"2022/23","RSV",3.81773555843124,NA,NA
"441",NA,2022-10-21,1,"2022/23","RSV",3.54525990129344,NA,NA
"442",NA,2022-10-22,1,"2022/23","RSV",3.24361093028007,NA,NA
"443",NA,2022-10-23,1,"2022/23","RSV",2.95880091005027,NA,NA
"444",600,2022-10-24,1,"2022/23","RSV",2.73684210526316,2022-10-24,TRUE
"445",NA,2022-10-25,1,"2022/23","RSV",2.61400529932759,NA,NA
"446",NA,2022-10-26,1,"2022/23","RSV",2.58759535065124,NA,NA
"447",NA,2022-10-27,1,"2022/23","RSV",2.6451756363915,NA,NA
"448",NA,2022-10-28,1,"2022/23","RSV",2.77430953370578,NA,NA
"449",NA,2022-10-29,1,"2022/23","RSV",2.96256041975147,NA,NA
"450",NA,2022-10-30,1,"2022/23","RSV",3.19749167168597,NA,NA
"451",606,2022-10-31,1,"2022/23","RSV",3.46666666666667,2022-10-31,TRUE
"452",NA,2022-11-01,1,"2022/23","RSV",3.75493243553986,NA,NA
"453",NA,2022-11-02,1,"2022/23","RSV",4.03627062390734,NA,NA
"454",NA,2022-11-03,1,"2022/23","RSV",4.2819465310598,NA,NA
"455",NA,2022-11-04,1,"2022/23","RSV",4.46322545628794,NA,NA
"456",NA,2022-11-05,1,"2022/23","RSV",4.55137269888245,NA,NA
"457",NA,2022-11-06,1,"2022/23","RSV",4.51765355813402,NA,NA
"458",612,2022-11-07,1,"2022/23","RSV",4.33333333333333,2022-11-07,TRUE
"459",NA,2022-11-08,1,"2022/23","RSV",3.98272788453553,NA,NA
"460",NA,2022-11-09,1,"2022/23","RSV",3.50235531485355,NA,NA
"461",NA,2022-11-10,1,"2022/23","RSV",2.94178428816475,NA,NA
"462",NA,2022-11-11,1,"2022/23","RSV",2.35058346834651,NA,NA
"463",NA,2022-11-12,1,"2022/23","RSV",1.7783215192762,NA,NA
"464",NA,2022-11-13,1,"2022/23","RSV",1.27456710483121,NA,NA
"465",618,2022-11-14,1,"2022/23","RSV",0.888888888888889,2022-11-14,TRUE
"466",NA,2022-11-15,1,"2022/23","RSV",0.659021591591737,NA,NA
"467",NA,2022-11-16,1,"2022/23","RSV",0.575364158142677,NA,NA
"468",NA,2022-11-17,1,"2022/23","RSV",0.616481590009743,NA,NA
"469",NA,2022-11-18,1,"2022/23","RSV",0.760938888660972,NA,NA
"470",NA,2022-11-19,1,"2022/23","RSV",0.9873010555644,NA,NA
"471",NA,2022-11-20,1,"2022/23","RSV",1.27413309218806,NA,NA
"472",624,2022-11-21,1,"2022/23","RSV",1.6,2022-11-21,TRUE
"473",NA,2022-11-22,1,"2022/23","RSV",1.94587638725754,NA,NA
"474",NA,2022-11-23,1,"2022/23","RSV",2.30237528937523,NA,NA
"475",NA,2022-11-24,1,"2022/23","RSV",2.66251934855689,NA,NA
"476",NA,2022-11-25,1,"2022/23","RSV",3.01933120700637,NA,NA
"477",NA,2022-11-26,1,"2022/23","RSV",3.36583350692748,NA,NA
"478",NA,2022-11-27,1,"2022/23","RSV",3.69504889052408,NA,NA
"479",630,2022-11-28,1,"2022/23","RSV",4,2022-11-28,TRUE
"480",NA,2022-11-29,1,"2022/23","RSV",4.27214730058314,NA,NA
"481",NA,2022-11-30,1,"2022/23","RSV",4.49670254959774,NA,NA
"482",NA,2022-12-01,1,"2022/23","RSV",4.65731532739211,NA,NA
"483",NA,2022-12-02,1,"2022/23","RSV",4.73763521431454,NA,NA
"484",NA,2022-12-03,1,"2022/23","RSV",4.72131179071335,NA,NA
"485",NA,2022-12-04,1,"2022/23","RSV",4.59199463693685,NA,NA
"486",636,2022-12-05,1,"2022/23","RSV",4.33333333333333,2022-12-05,TRUE
"487",NA,2022-12-06,1,"2022/23","RSV",3.94007279719316,NA,NA
"488",NA,2022-12-07,1,"2022/23","RSV",3.4513392935749,NA,NA
"489",NA,2022-12-08,1,"2022/23","RSV",2.91735442447914,NA,NA
"490",NA,2022-12-09,1,"2022/23","RSV",2.3883397919065,NA,NA
"491",NA,2022-12-10,1,"2022/23","RSV",1.91451699785759,NA,NA
"492",NA,2022-12-11,1,"2022/23","RSV",1.54610764433299,NA,NA
"493",642,2022-12-12,1,"2022/23","RSV",1.33333333333333,2022-12-12,TRUE
"494",NA,2022-12-13,1,"2022/23","RSV",1.30890395895356,NA,NA
"495",NA,2022-12-14,1,"2022/23","RSV",1.43548258366606,NA,NA
"496",NA,2022-12-15,1,"2022/23","RSV",1.65822056203756,NA,NA
"497",NA,2022-12-16,1,"2022/23","RSV",1.92226924863481,NA,NA
"498",NA,2022-12-17,1,"2022/23","RSV",2.17277999802452,NA,NA
"499",NA,2022-12-18,1,"2022/23","RSV",2.35490416477343,NA,NA
"500",648,2022-12-19,1,"2022/23","RSV",2.41379310344828,2022-12-19,TRUE
"501",NA,2022-12-20,1,"2022/23","RSV",2.309851395812,NA,NA
"502",NA,2022-12-21,1,"2022/23","RSV",2.06449653241231,NA,NA
"503",NA,2022-12-22,1,"2022/23","RSV",1.71439923099313,NA,NA
"504",NA,2022-12-23,1,"2022/23","RSV",1.29623020929839,NA,NA
"505",NA,2022-12-24,1,"2022/23","RSV",0.846660185072005,NA,NA
"506",NA,2022-12-25,1,"2022/23","RSV",0.402359876057901,NA,NA
"507",654,2022-12-26,1,"2022/23","RSV",0,2022-12-26,TRUE
"508",NA,2022-12-27,1,"2022/23","RSV",0,NA,NA
"509",NA,2022-12-28,1,"2022/23","RSV",0,NA,NA
"510",NA,2022-12-29,1,"2022/23","RSV",0,NA,NA
"511",NA,2022-12-30,1,"2022/23","RSV",0,NA,NA
"512",NA,2022-12-31,1,"2022/23","RSV",0,NA,NA
"513",NA,2023-01-01,1,"2022/23","RSV",0,NA,NA
"514",660,2023-01-02,1,"2022/23","RSV",0,2023-01-02,TRUE
"515",NA,2023-01-03,1,"2022/23","RSV",0.535576713009567,NA,NA
"516",NA,2023-01-04,1,"2022/23","RSV",1.18704327845745,NA,NA
"517",NA,2023-01-05,1,"2022/23","RSV",1.91108377561208,NA,NA
"518",NA,2023-01-06,1,"2022/23","RSV",2.66438228374189,NA,NA
"519",NA,2023-01-07,1,"2022/23","RSV",3.40362288211531,NA,NA
"520",NA,2023-01-08,1,"2022/23","RSV",4.08548965000076,NA,NA
"521",666,2023-01-09,1,"2022/23","RSV",4.66666666666667,2023-01-09,TRUE
"522",NA,2023-01-10,1,"2022/23","RSV",5.11080480805476,NA,NA
"523",NA,2023-01-11,1,"2022/23","RSV",5.4094221367999,NA,NA
"524",NA,2023-01-12,1,"2022/23","RSV",5.56100351221024,NA,NA
"525",NA,2023-01-13,1,"2022/23","RSV",5.56403379359394,NA,NA
"526",NA,2023-01-14,1,"2022/23","RSV",5.41699784025914,NA,NA
"527",NA,2023-01-15,1,"2022/23","RSV",5.118380511514,NA,NA
"528",672,2023-01-16,1,"2022/23","RSV",4.66666666666667,2023-01-16,TRUE
"529",NA,2023-01-17,1,"2022/23","RSV",4.06882310239044,NA,NA
"530",NA,2023-01-18,1,"2022/23","RSV",3.36574436481914,NA,NA
"531",NA,2023-01-19,1,"2022/23","RSV",2.60680693745172,NA,NA
"532",NA,2023-01-20,1,"2022/23","RSV",1.84138730378714,NA,NA
"533",NA,2023-01-21,1,"2022/23","RSV",1.11886194732435,NA,NA
"534",NA,2023-01-22,1,"2022/23","RSV",0.488607351562321,NA,NA
"535",678,2023-01-23,1,"2022/23","RSV",0,2023-01-23,TRUE
"536",NA,2023-01-24,1,"2022/23","RSV",0,NA,NA
"537",NA,2023-01-25,1,"2022/23","RSV",0,NA,NA
"538",NA,2023-01-26,1,"2022/23","RSV",0,NA,NA
"539",NA,2023-01-27,1,"2022/23","RSV",0,NA,NA
"540",NA,2023-01-28,1,"2022/23","RSV",0,NA,NA
"541",NA,2023-01-29,1,"2022/23","RSV",0,NA,NA
"542",684,2023-01-30,1,"2022/23","RSV",0,2023-01-30,TRUE
"543",NA,2023-01-31,1,"2022/23","RSV",0.115021550388574,NA,NA
"544",NA,2023-02-01,1,"2022/23","RSV",0.191881230371032,NA,NA
"545",NA,2023-02-02,1,"2022/23","RSV",0.230471852113329,NA,NA
"546",NA,2023-02-03,1,"2022/23","RSV",0.23068622778142,NA,NA
"547",NA,2023-02-04,1,"2022/23","RSV",0.192417169541259,NA,NA
"548",NA,2023-02-05,1,"2022/23","RSV",0.115557489558801,NA,NA
"549",690,2023-02-06,1,"2022/23","RSV",0,2023-02-06,TRUE
"550",NA,2023-02-07,1,"2022/23","RSV",0,NA,NA
"551",NA,2023-02-08,1,"2022/23","RSV",0,NA,NA
"552",NA,2023-02-09,1,"2022/23","RSV",0,NA,NA
"553",NA,2023-02-10,1,"2022/23","RSV",0,NA,NA
"554",NA,2023-02-11,1,"2022/23","RSV",0,NA,NA
"555",NA,2023-02-12,1,"2022/23","RSV",0,NA,NA
"556",696,2023-02-13,1,"2022/23","RSV",0,2023-02-13,TRUE
"557",NA,2023-02-14,1,"2022/23","RSV",0.490041701758464,NA,NA
"558",NA,2023-02-15,1,"2022/23","RSV",1.09957384052247,NA,NA
"559",NA,2023-02-16,1,"2022/23","RSV",1.75481218108394,NA,NA
"560",NA,2023-02-17,1,"2022/23","RSV",2.38197248823479,NA,NA
"561",NA,2023-02-18,1,"2022/23","RSV",2.90727052676695,NA,NA
"562",NA,2023-02-19,1,"2022/23","RSV",3.25692206147233,NA,NA
"563",702,2023-02-20,1,"2022/23","RSV",3.35714285714286,2023-02-20,TRUE
"564",NA,2023-02-21,1,"2022/23","RSV",3.16074706930986,NA,NA
"565",NA,2023-02-22,1,"2022/23","RSV",2.72694241646232,NA,NA
"566",NA,2023-02-23,1,"2022/23","RSV",2.14153500782862,NA,NA
"567",NA,2023-02-24,1,"2022/23","RSV",1.49033095263715,NA,NA
"568",NA,2023-02-25,1,"2022/23","RSV",0.859136360116296,NA,NA
"569",NA,2023-02-26,1,"2022/23","RSV",0.33375733949445,NA,NA
"570",708,2023-02-27,1,"2022/23","RSV",0,2023-02-27,TRUE
"571",NA,2023-02-28,1,"2022/23","RSV",0,NA,NA
"572",NA,2023-03-01,1,"2022/23","RSV",0.0474865889316851,NA,NA
"573",NA,2023-03-02,1,"2022/23","RSV",0.321096443798763,NA,NA
"574",NA,2023-03-03,1,"2022/23","RSV",0.672603938862697,NA,NA
"575",NA,2023-03-04,1,"2022/23","RSV",1.03549902407051,NA,NA
"576",NA,2023-03-05,1,"2022/23","RSV",1.34327164936923,NA,NA
"577",714,2023-03-06,1,"2022/23","RSV",1.52941176470588,2023-03-06,TRUE
"578",NA,2023-03-07,1,"2022/23","RSV",1.54536897574563,NA,NA
"579",NA,2023-03-08,1,"2022/23","RSV",1.41443151102626,NA,NA
"580",NA,2023-03-09,1,"2022/23","RSV",1.1778472548037,NA,NA
"581",NA,2023-03-10,1,"2022/23","RSV",0.876864091333864,NA,NA
"582",NA,2023-03-11,1,"2022/23","RSV",0.552729904872686,NA,NA
"583",NA,2023-03-12,1,"2022/23","RSV",0.246692579676089,NA,NA
"584",720,2023-03-13,1,"2022/23","RSV",0,2023-03-13,TRUE
"585",NA,2023-03-14,1,"2022/23","RSV",0,NA,NA
"586",NA,2023-03-15,1,"2022/23","RSV",0,NA,NA
"587",NA,2023-03-16,1,"2022/23","RSV",0,NA,NA
"588",NA,2023-03-17,1,"2022/23","RSV",0,NA,NA
"589",NA,2023-03-18,1,"2022/23","RSV",0,NA,NA
"590",NA,2023-03-19,1,"2022/23","RSV",0,NA,NA
"591",726,2023-03-20,1,"2022/23","RSV",0,2023-03-20,TRUE
"592",NA,2023-03-21,1,"2022/23","RSV",0.0418047292577384,NA,NA
"593",NA,2023-03-22,1,"2022/23","RSV",0.0615382116540721,NA,NA
"594",NA,2023-03-23,1,"2022/23","RSV",0.0640822494542963,NA,NA
"595",NA,2023-03-24,1,"2022/23","RSV",0.0543186449237061,NA,NA
"596",NA,2023-03-25,1,"2022/23","RSV",0.0371292003275966,NA,NA
"597",NA,2023-03-26,1,"2022/23","RSV",0.0173957179312628,NA,NA
"598",732,2023-03-27,1,"2022/23","RSV",0,2023-03-27,TRUE
"599",NA,2023-03-28,1,"2022/23","RSV",0,NA,NA
"600",NA,2023-03-29,1,"2022/23","RSV",0,NA,NA
"601",NA,2023-03-30,1,"2022/23","RSV",0,NA,NA
"602",NA,2023-03-31,1,"2022/23","RSV",0,NA,NA
"603",NA,2023-04-01,1,"2022/23","RSV",0,NA,NA
"604",NA,2023-04-02,1,"2022/23","RSV",0,NA,NA
"605",738,2023-04-03,1,"2022/23","RSV",0,2023-04-03,TRUE
"606",NA,2023-04-04,1,"2022/23","RSV",0.00302534224891528,NA,NA
"607",NA,2023-04-05,1,"2022/23","RSV",0.00446925559498848,NA,NA
"608",NA,2023-04-06,1,"2022/23","RSV",0.00467552893014179,NA,NA
"609",NA,2023-04-07,1,"2022/23","RSV",0.00398795114629741,NA,NA
"610",NA,2023-04-08,1,"2022/23","RSV",0.00275031113537753,NA,NA
"611",NA,2023-04-09,1,"2022/23","RSV",0.00130639778930433,NA,NA
"612",744,2023-04-10,1,"2022/23","RSV",0,2023-04-10,TRUE
"613",NA,2023-04-11,1,"2022/23","RSV",0,NA,NA
"614",NA,2023-04-12,1,"2022/23","RSV",0,NA,NA
"615",NA,2023-04-13,1,"2022/23","RSV",0,NA,NA
"616",NA,2023-04-14,1,"2022/23","RSV",0,NA,NA
"617",NA,2023-04-15,1,"2022/23","RSV",0,NA,NA
"618",NA,2023-04-16,1,"2022/23","RSV",0,NA,NA
"619",750,2023-04-17,1,"2022/23","RSV",0,2023-04-17,TRUE
"620",994,2021-08-02,1,"2021/22","IVA",0,2021-08-02,TRUE
"621",NA,2021-08-03,1,"2021/22","IVA",0,NA,NA
"622",NA,2021-08-04,1,"2021/22","IVA",0,NA,NA
"623",NA,2021-08-05,1,"2021/22","IVA",0,NA,NA
"624",NA,2021-08-06,1,"2021/22","IVA",0,NA,NA
"625",NA,2021-08-07,1,"2021/22","IVA",0,NA,NA
"626",NA,2021-08-08,1,"2021/22","IVA",0,NA,NA
"627",997,2021-08-09,1,"2021/22","IVA",0,2021-08-09,TRUE
"628",NA,2021-08-10,1,"2021/22","IVA",1.62627663322656e-11,NA,NA
"629",NA,2021-08-11,1,"2021/22","IVA",3.42374028047697e-11,NA,NA
"630",NA,2021-08-12,1,"2021/22","IVA",4.9644234066916e-11,NA,NA
"631",NA,2021-08-13,1,"2021/22","IVA",5.82035847681084e-11,NA,NA
"632",NA,2021-08-14,1,"2021/22","IVA",5.56357795577507e-11,NA,NA
"633",NA,2021-08-15,1,"2021/22","IVA",3.76611430852466e-11,NA,NA
"634",1001,2021-08-16,1,"2021/22","IVA",0,2021-08-16,TRUE
"635",NA,2021-08-17,1,"2021/22","IVA",0,NA,NA
"636",NA,2021-08-18,1,"2021/22","IVA",0,NA,NA
"637",NA,2021-08-19,1,"2021/22","IVA",0,NA,NA
"638",NA,2021-08-20,1,"2021/22","IVA",0,NA,NA
"639",NA,2021-08-21,1,"2021/22","IVA",0,NA,NA
"640",NA,2021-08-22,1,"2021/22","IVA",0,NA,NA
"641",1004,2021-08-23,1,"2021/22","IVA",0,2021-08-23,TRUE
"642",NA,2021-08-24,1,"2021/22","IVA",2.16551572740168e-10,NA,NA
"643",NA,2021-08-25,1,"2021/22","IVA",4.62204937864391e-10,NA,NA
"644",NA,2021-08-26,1,"2021/22","IVA",6.76188705394201e-10,NA,NA
"645",NA,2021-08-27,1,"2021/22","IVA",7.97731485351133e-10,NA,NA
"646",NA,2021-08-28,1,"2021/22","IVA",7.66061887756721e-10,NA,NA
"647",NA,2021-08-29,1,"2021/22","IVA",5.20408522632499e-10,NA,NA
"648",1009,2021-08-30,1,"2021/22","IVA",0,2021-08-30,TRUE
"649",NA,2021-08-31,1,"2021/22","IVA",0,NA,NA
"650",NA,2021-09-01,1,"2021/22","IVA",0,NA,NA
"651",NA,2021-09-02,1,"2021/22","IVA",0,NA,NA
"652",NA,2021-09-03,1,"2021/22","IVA",0,NA,NA
"653",NA,2021-09-04,1,"2021/22","IVA",0,NA,NA
"654",NA,2021-09-05,1,"2021/22","IVA",0,NA,NA
"655",1014,2021-09-06,1,"2021/22","IVA",0,2021-09-06,TRUE
"656",NA,2021-09-07,1,"2021/22","IVA",3.01545925203009e-09,NA,NA
"657",NA,2021-09-08,1,"2021/22","IVA",6.4366317272967e-09,NA,NA
"658",NA,2021-09-09,1,"2021/22","IVA",9.4169976414519e-09,NA,NA
"659",NA,2021-09-10,1,"2021/22","IVA",1.11100372101478e-08,NA,NA
"660",NA,2021-09-11,1,"2021/22","IVA",1.06692306490364e-08,NA,NA
"661",NA,2021-09-12,1,"2021/22","IVA",7.24805817376974e-09,NA,NA
"662",1019,2021-09-13,1,"2021/22","IVA",0,2021-09-13,TRUE
"663",NA,2021-09-14,1,"2021/22","IVA",0,NA,NA
"664",NA,2021-09-15,1,"2021/22","IVA",0,NA,NA
"665",NA,2021-09-16,1,"2021/22","IVA",0,NA,NA
"666",NA,2021-09-17,1,"2021/22","IVA",0,NA,NA
"667",NA,2021-09-18,1,"2021/22","IVA",0,NA,NA
"668",NA,2021-09-19,1,"2021/22","IVA",0,NA,NA
"669",1025,2021-09-20,1,"2021/22","IVA",0,2021-09-20,TRUE
"670",NA,2021-09-21,1,"2021/22","IVA",4.19998779556811e-08,NA,NA
"671",NA,2021-09-22,1,"2021/22","IVA",8.96506392442894e-08,NA,NA
"672",NA,2021-09-23,1,"2021/22","IVA",1.31161778274932e-07,NA,NA
"673",NA,2021-09-24,1,"2021/22","IVA",1.54742789456717e-07,NA,NA
"674",NA,2021-09-25,1,"2021/22","IVA",1.48603167198752e-07,NA,NA
"675",NA,2021-09-26,1,"2021/22","IVA",1.00952405910144e-07,NA,NA
"676",1030,2021-09-27,1,"2021/22","IVA",0,2021-09-27,TRUE
"677",NA,2021-09-28,1,"2021/22","IVA",0,NA,NA
"678",NA,2021-09-29,1,"2021/22","IVA",0,NA,NA
"679",NA,2021-09-30,1,"2021/22","IVA",0,NA,NA
"680",NA,2021-10-01,1,"2021/22","IVA",0,NA,NA
"681",NA,2021-10-02,1,"2021/22","IVA",0,NA,NA
"682",NA,2021-10-03,1,"2021/22","IVA",0,NA,NA
"683",1035,2021-10-04,1,"2021/22","IVA",0,2021-10-04,TRUE
"684",NA,2021-10-05,1,"2021/22","IVA",5.84982832127505e-07,NA,NA
"685",NA,2021-10-06,1,"2021/22","IVA",1.24867231769275e-06,NA,NA
"686",NA,2021-10-07,1,"2021/22","IVA",1.8268478982076e-06,NA,NA
"687",NA,2021-10-08,1,"2021/22","IVA",2.1552890151839e-06,NA,NA
"688",NA,2021-10-09,1,"2021/22","IVA",2.06977511013349e-06,NA,NA
"689",NA,2021-10-10,1,"2021/22","IVA",1.40608562456824e-06,NA,NA
"690",1040,2021-10-11,1,"2021/22","IVA",0,2021-10-11,TRUE
"691",NA,2021-10-12,1,"2021/22","IVA",0,NA,NA
"692",NA,2021-10-13,1,"2021/22","IVA",0,NA,NA
"693",NA,2021-10-14,1,"2021/22","IVA",0,NA,NA
"694",NA,2021-10-15,1,"2021/22","IVA",0,NA,NA
"695",NA,2021-10-16,1,"2021/22","IVA",0,NA,NA
"696",NA,2021-10-17,1,"2021/22","IVA",0,NA,NA
"697",1045,2021-10-18,1,"2021/22","IVA",0,2021-10-18,TRUE
"698",NA,2021-10-19,1,"2021/22","IVA",8.14775977182939e-06,NA,NA
"699",NA,2021-10-20,1,"2021/22","IVA",1.73917618084543e-05,NA,NA
"700",NA,2021-10-21,1,"2021/22","IVA",2.54447087966315e-05,NA,NA
"701",NA,2021-10-22,1,"2021/22","IVA",3.00193034231178e-05,NA,NA
"702",NA,2021-10-23,1,"2021/22","IVA",2.88282483746702e-05,NA,NA
"703",NA,2021-10-24,1,"2021/22","IVA",1.95842463380453e-05,NA,NA
"704",1051,2021-10-25,1,"2021/22","IVA",0,2021-10-25,TRUE
"705",NA,2021-10-26,1,"2021/22","IVA",0,NA,NA
"706",NA,2021-10-27,1,"2021/22","IVA",0,NA,NA
"707",NA,2021-10-28,1,"2021/22","IVA",0,NA,NA
"708",NA,2021-10-29,1,"2021/22","IVA",0,NA,NA
"709",NA,2021-10-30,1,"2021/22","IVA",0,NA,NA
"710",NA,2021-10-31,1,"2021/22","IVA",0,NA,NA
"711",1056,2021-11-01,1,"2021/22","IVA",0,2021-11-01,TRUE
"712",NA,2021-11-02,1,"2021/22","IVA",0.000113483653973484,NA,NA
"713",NA,2021-11-03,1,"2021/22","IVA",0.000242235993000667,NA,NA
"714",NA,2021-11-04,1,"2021/22","IVA",0.000354399075254633,NA,NA
"715",NA,2021-11-05,1,"2021/22","IVA",0.000418114958908466,NA,NA
"716",NA,2021-11-06,1,"2021/22","IVA",0.000401525702135249,NA,NA
"717",NA,2021-11-07,1,"2021/22","IVA",0.000272773363108066,NA,NA
"718",1062,2021-11-08,1,"2021/22","IVA",0,2021-11-08,TRUE
"719",NA,2021-11-09,1,"2021/22","IVA",0,NA,NA
"720",NA,2021-11-10,1,"2021/22","IVA",0,NA,NA
"721",NA,2021-11-11,1,"2021/22","IVA",0,NA,NA
"722",NA,2021-11-12,1,"2021/22","IVA",0,NA,NA
"723",NA,2021-11-13,1,"2021/22","IVA",0,NA,NA
"724",NA,2021-11-14,1,"2021/22","IVA",0,NA,NA
"725",1068,2021-11-15,1,"2021/22","IVA",0,2021-11-15,TRUE
"726",NA,2021-11-16,1,"2021/22","IVA",0.00158062339585695,NA,NA
"727",NA,2021-11-17,1,"2021/22","IVA",0.00337391214020089,NA,NA
"728",NA,2021-11-18,1,"2021/22","IVA",0.00493614234476823,NA,NA
"729",NA,2021-11-19,1,"2021/22","IVA",0.0058235901212954,NA,NA
"730",NA,2021-11-20,1,"2021/22","IVA",0.00559253158151881,NA,NA
"731",NA,2021-11-21,1,"2021/22","IVA",0.00379924283717487,NA,NA
"732",1074,2021-11-22,1,"2021/22","IVA",0,2021-11-22,TRUE
"733",NA,2021-11-23,1,"2021/22","IVA",0,NA,NA
"734",NA,2021-11-24,1,"2021/22","IVA",0,NA,NA
"735",NA,2021-11-25,1,"2021/22","IVA",0,NA,NA
"736",NA,2021-11-26,1,"2021/22","IVA",0,NA,NA
"737",NA,2021-11-27,1,"2021/22","IVA",0,NA,NA
