"date","observed_incidence","CI_down_observed_incidence","CI_up_observed_incidence","smoothed_incidence","CI_down_smoothed_incidence","CI_up_smoothed_incidence","deconvolved_incidence","CI_down_deconvolved_incidence","CI_up_deconvolved_incidence","Re_estimate","CI_down_Re_estimate","CI_up_Re_estimate","Re_highHPD","Re_lowHPD","bootstrapped_CI_down_Re_estimate","bootstrapped_CI_up_Re_estimate","observation_type","influenza_type"
2022-01-10,2.67413600248069,1.88219095999516,3.46608104496622,2.55995045101775,2.21532900060337,2.90457190143214,2.27517413795489,1.97943499865178,2.570913277258,0.935998491481008,0.382430250098549,1.73301888121678,1.73301888121678,0.382430250098549,0.896271943899831,0.975725039062186,"BASEL","A"
2022-01-11,2.52747082033958,1.544692868059,3.51024877262016,2.50450673374338,2.17379692511562,2.83521654237113,2.16865667489848,1.90012945616424,2.43718389363272,0.911024137885545,0.362471476353875,1.7079640359412,1.7079640359412,0.362471476353875,0.866257167394186,0.955791108376904,"BASEL","A"
2022-01-12,2.38080563819847,1.53523971920584,3.2263715571911,2.4121043828726,2.09734029495718,2.72686847078802,2.06560897815008,1.83730023008055,2.2939177262196,0.896488036506699,0.34695087565584,1.70231316898729,1.70231316898729,0.34695087565584,0.849348623844946,0.943627449168453,"BASEL","A"
2022-01-13,2.23414045605736,1.30045102110524,3.16782989100947,2.31839902858743,2.02020125306485,2.61659680411,1.96553457246567,1.76993912605263,2.16113001887871,0.888340863847942,0.333988639725358,1.7090904574508,1.7090904574508,0.333988639725358,0.838422648083179,0.938259079612705,"BASEL","A"
2022-01-14,2.15464012782809,1.51126093387674,2.79801932177944,2.22303620765159,1.94871154498549,2.4973608703177,1.87139602264167,1.68876517610566,2.05402686917768,0.883614699696377,0.32231535807308,1.72296716643559,1.72296716643559,0.32231535807308,0.830208343353848,0.937021056038906,"BASEL","A"
2022-01-15,2.07513979959883,1.79795903472889,2.35232056446876,2.12566145682883,1.88843199619822,2.36289091745944,1.78559526406385,1.61115210443881,1.96003842368889,0.881517206516091,0.311732810388892,1.74221310259836,1.74221310259836,0.311732810388892,0.826325424145656,0.936708988886526,"BASEL","A"
2022-01-16,1.99563947136956,1.99563947136956,1.99563947136956,2.02801220242448,1.82354562892396,2.232478775925,1.70581321902666,1.53809104373177,1.87353539432156,0.881687985955852,0.302196154360148,1.76592121320178,1.76592121320178,0.302196154360148,0.826735213253572,0.936640758658131,"BASEL","A"
2022-01-17,1.9161391431403,1.9161391431403,1.9161391431403,1.93408280754199,1.74592817678271,2.12223743830126,1.62766071921545,1.46529113780132,1.79003030062958,0.882785134052524,0.293088628890969,1.79178522107131,1.79178522107131,0.293088628890969,0.828651119460879,0.936919148644169,"BASEL","A"
2022-01-18,1.83663881491103,1.83663881491103,1.83663881491103,1.84690421414225,1.67169203076002,2.02211639752448,1.55067054048618,1.39294992794973,1.70839115302263,0.883182949145787,0.283612892856442,1.81718206175337,1.81718206175337,0.283612892856442,0.831753938134101,0.934611960157474,"BASEL","A"
2022-01-19,1.75713848668177,1.75713848668177,1.75713848668177,1.76488621548367,1.60110077289794,1.9286716580694,1.47492639571192,1.3196594296329,1.63019336179094,0.882064559504139,0.273344580434101,1.84092679092481,1.84092679092481,0.273344580434101,0.837160258251703,0.926968860756575,"BASEL","A"
2022-01-20,1.6776381584525,1.1405148977888,2.2147614191162,1.68443928784178,1.52859418903672,1.84028438664685,1.40081734061829,1.24415231964877,1.55748236158781,0.879815116970286,0.262438398021169,1.86384209523055,1.86384209523055,0.262438398021169,0.843139724675834,0.916490509264738,"BASEL","A"
2022-01-21,1.6011379630378,1.06401470237409,2.1382612237015,1.60559539770319,1.45451883918291,1.75667195622347,1.32825138839576,1.17412018779789,1.48238258899362,0.87690759694888,0.251077422747074,1.88694225152788,1.88694225152788,0.251077422747074,0.847883660991976,0.905931532905784,"BASEL","A"
2022-01-22,1.52463776762309,0.601079078404223,2.44819645684196,1.52838651155448,1.37802569872433,1.67874732438462,1.2567213967845,1.11780749066579,1.39563530290321,0.873503799310853,0.239312680045879,1.91070721844341,1.91070721844341,0.239312680045879,0.851358100720286,0.89564949790142,"BASEL","A"
2022-01-23,1.44813757220839,0.761150923783653,2.13512422063312,1.45302994264335,1.29904572836231,1.6070141569244,1.18692536620051,1.06863069976955,1.30522003263146,0.869713322291289,0.227190243332899,1.93550099645798,1.93550099645798,0.227190243332899,0.851386100460287,0.888040544122291,"BASEL","A"
2022-01-24,1.37163737679368,1.37163737679368,1.37163737679368,1.37933313606584,1.22543557154786,1.53323070058382,1.11997489073045,1.01675361500803,1.22319616645286,0.865885841228806,0.214880603684201,1.96205385803049,1.96205385803049,0.214880603684201,0.840774113188482,0.89099756926913,"BASEL","A"
2022-01-25,1.29513718137898,1.29513718137898,1.29513718137898,1.306713256081,1.16532908243062,1.44809742973138,1.055971054767,0.963941012773088,1.14800109676092,0.862487606976132,0.202615049897481,1.99125122756217,1.99125122756217,0.202615049897481,0.826699902039469,0.898275311912794,"BASEL","A"
2022-01-26,1.21863698596428,0.830664734281017,1.60660923764753,1.23578588137747,1.11285376476361,1.35871799799133,0.994986775289072,0.913319327823112,1.07665422275503,0.859761938775668,0.190536626299538,2.02355380634013,2.02355380634013,0.190536626299538,0.81732204025443,0.902201837296906,"BASEL","A"
2022-01-27,1.14213679054957,0.754164538866313,1.53010904223283,1.16753123925445,1.05893652105662,1.27612595745228,0.939871154181686,0.866856763931108,1.01288554443226,0.858407827855238,0.179000240115068,2.06006429453536,2.06006429453536,0.179000240115068,0.81292070610406,0.903894949606417,"BASEL","A"
2022-01-28,1.08097529900908,1.08097529900908,1.08097529900908,1.10191346688692,1.0051799817666,1.19864695200723,0.892058748261925,0.825036583721762,0.959080912802088,0.859565155931322,0.168539709313167,2.10248140105496,2.10248140105496,0.168539709313167,0.813972808684433,0.905157503178211,"BASEL","A"
2022-01-29,1.01981380746859,1.01981380746859,1.01981380746859,1.03889670144982,0.953701582112722,1.12409182078691,0.849347987354104,0.788085787134518,0.91061018757369,0.86363783110771,0.159397620389585,2.15104250299863,2.15104250299863,0.159397620389585,0.822016612087442,0.905259050127979,"BASEL","A"
2022-01-30,0.958652315928102,0.958652315928102,0.958652315928102,0.981283958884261,0.90622056433409,1.05634735343443,0.812756146888029,0.754887047716513,0.870625246059545,0.87035543695722,0.151584797419459,2.20457611466066,2.20457611466066,0.151584797419459,0.836110130367787,0.904600743546652,"BASEL","A"
2022-01-31,0.897490824387612,0.897490824387612,0.897490824387612,0.930459719807297,0.862464002210027,0.998455437404567,0.784940530809876,0.72538742628868,0.844493635331073,0.879959529133844,0.145314607065634,2.26261759820261,2.26261759820261,0.145314607065634,0.850118466360688,0.909800591907,"BASEL","A"
2022-02-01,0.836329332847122,0.836329332847122,0.836329332847122,0.884260318407797,0.822135787729722,0.946384849085873,0.766014327645784,0.700631019230083,0.831397636061486,0.893676932856776,0.141155345675303,2.32621483095632,2.32621483095632,0.141155345675303,0.861118629804168,0.926235235909384,"BASEL","A"
2022-02-02,0.775167841306633,0.497987076436697,1.05234860617657,0.84387680180247,0.785536314271615,0.902217289333325,0.755934920232975,0.68284050788349,0.829029332582459,0.912224970672841,0.139537242010758,2.39515327949001,2.39515327949001,0.139537242010758,0.874874468171944,0.949575473173738,"BASEL","A"
2022-02-03,0.714006349766143,0.436825584896207,0.991187114636078,0.811907040005484,0.753671261570884,0.870142818440084,0.757773874381108,0.679828721452584,0.835719027309632,0.936133962995027,0.140940824875687,2.4683596382672,2.4683596382672,0.140940824875687,0.896103022367939,0.976164903622115,"BASEL","A"
2022-02-04,0.713988138733082,0.713988138733082,0.713988138733082,0.7882976015519,0.726495479784924,0.850099723318875,0.77345557120711,0.695897518191717,0.851013624222503,0.966320041946518,0.146124202466175,2.54498377246953,2.54498377246953,0.146124202466175,0.928444263375278,1.00419582051776,"BASEL","A"
2022-02-05,0.71396992770002,0.71396992770002,0.71396992770002,0.772995054976779,0.705064842341423,0.840925267612134,0.800911423148077,0.723429673583213,0.878393172712941,1.00218938805798,0.155527202107485,2.62117135633367,2.62117135633367,0.155527202107485,0.969937889575825,1.03444088654014,"BASEL","A"
2022-02-06,0.713951716666959,0.713951716666959,0.713951716666959,0.769038125495749,0.696503733581514,0.841572517409983,0.838288438775893,0.757938912671923,0.918637964879862,1.04028531492076,0.168722729844256,2.68824726512227,2.68824726512227,0.168722729844256,1.01173844985867,1.06883217998286,"BASEL","A"
2022-02-07,0.713933505633898,0.713933505633898,0.713933505633898,0.77821562322716,0.705181171067398,0.851250075386923,0.885276792477814,0.803039320426514,0.967514264529114,1.07633459977628,0.184792436130232,2.73746344964233,2.73746344964233,0.184792436130232,1.04799650219829,1.10467269735427,"BASEL","A"
2022-02-08,0.713915294600837,0.713915294600837,0.713915294600837,0.798599244060157,0.7246877913842,0.872510696736113,0.94190542495103,0.860345430684052,1.02346541921801,1.10814723256031,0.203112430621637,2.76566948315812,2.76566948315812,0.203112430621637,1.08013547922476,1.13615898589585,"BASEL","A"
2022-02-09,0.713897083567775,0.325924831884517,1.10186933525103,0.828751272309559,0.751614032331494,0.905888512287625,1.007886611116,0.930133464721874,1.08563975751013,1.1352736499526,0.223316532740096,2.77414235875805,2.77414235875805,0.223316532740096,1.10867943756612,1.16186786233908,"BASEL","A"
2022-02-10,0.713878872534714,0.243687555104366,1.18407018996506,0.868598593025822,0.789435917267837,0.947761268783807,1.06941872253813,0.994255228576976,1.14458221649928,1.15259823014089,0.242770535459072,2.75734718831877,2.75734718831877,0.242770535459072,1.12407947180581,1.18111698847598,"BASEL","A"
2022-02-11,0.815825936313204,0.815825936313204,0.815825936313204,0.918259803201534,0.839346760836012,0.997172845567056,1.12039799137965,1.04053087827304,1.20026510448625,1.15538857666123,0.258241207651106,2.71181602430667,2.71181602430667,0.258241207651106,1.11975273983341,1.19102441348906,"BASEL","A"
2022-02-12,0.917773000091694,0.917773000091694,0.917773000091694,0.977853499829287,0.902168892094929,1.05353810756364,1.17310153565028,1.0787451031235,1.26745796817707,1.14713382664394,0.269487604160319,2.64841054715305,2.64841054715305,0.269487604160319,1.09909709713957,1.19517055614832,"BASEL","A"
2022-02-13,1.01972006387018,1.01972006387018,1.01972006387018,1.03494175696792,0.961718804862909,1.10816470907293,1.22802962889341,1.11455332829695,1.34150592948988,1.1361687399448,0.278861958077235,2.58432591453615,2.58432591453615,0.278861958077235,1.07489519938291,1.19744228050669,"BASEL","A"
2022-02-14,1.12166712764867,1.12166712764867,1.12166712764867,1.08434817057316,1.00809360153433,1.160602739612,1.27645615728123,1.14324889837703,1.40966341618543,1.12647753869004,0.287693749954774,2.52706524349041,2.52706524349041,0.287693749954774,1.05764148046586,1.19531359691422,"BASEL","A"
2022-02-15,1.22361419142716,1.22361419142716,1.22361419142716,1.13708362048295,1.05034665274712,1.22382058821878,1.3178463923831,1.16289260479991,1.47280017996629,1.11567035019875,0.294858945593186,2.47251719749215,2.47251719749215,0.294858945593186,1.04657861757394,1.18476208282356,"BASEL","A"
2022-02-16,1.32556125520565,1.32556125520565,1.32556125520565,1.19238218270021,1.09048979952064,1.29427456587977,1.35350056648476,1.17351533069518,1.53348580227435,1.10213114409905,0.299507043435627,2.41798875896683,2.41798875896683,0.299507043435627,1.03734168061814,1.16692060757997,"BASEL","A"
2022-02-17,1.42750831898414,1.03953606730088,1.8154805706674,1.24200563945904,1.12299117760007,1.36102010131801,1.41584554030221,1.21932839444683,1.6123626861576,1.09630309079809,0.306732054505815,2.37951362841557,2.37951362841557,0.306732054505815,1.04083158430021,1.15177459729598,"BASEL","A"
2022-02-18,1.39832149468971,1.12114072981978,1.67550225955965,1.28575642994415,1.14661327723438,1.42489958265393,1.51871128765398,1.31990421044894,1.71751836485902,1.10851522978964,0.322484490319146,2.37097986561329,2.37097986561329,0.322484490319146,1.06858703058672,1.14844342899255,"BASEL","A"
2022-02-19,1.36913467039529,1.36913467039529,1.36913467039529,1.32343699334025,1.1601390332373,1.48673495344321,1.63365449915877,1.43474237385424,1.8325666244633,1.13557026121899,0.347041189704682,2.38303895533366,2.38303895533366,0.347041189704682,1.1058891716323,1.16525135080567,"BASEL","A"
2022-02-20,1.33994784610086,0.869756528670509,1.81013916353121,1.384126644515,1.20351493251405,1.56473835651596,1.76432695248025,1.55656025949071,1.97209364546978,1.1656630757929,0.376119049482115,2.39375168542164,2.39375168542164,0.376119049482115,1.12944109752557,1.20188505406024,"BASEL","A"
2022-02-21,1.31076102180643,0.584931401119437,2.03659064249342,1.47960921658497,1.29391245830582,1.66530597486412,1.9364051340784,1.71160237513922,2.16120789301758,1.19351111204282,0.407610157409382,2.39407777238427,2.39407777238427,0.407610157409382,1.15030302756845,1.23671919651718,"BASEL","A"
2022-02-22,1.281574197512,0.461423431362617,2.10172496366138,1.58374392610822,1.39510609816779,1.77238175404864,2.15196374077974,1.90649243791124,2.39743504364823,1.223445295168,0.443902441367525,2.39118932927315,2.39118932927315,0.443902441367525,1.17644197586083,1.27044861447516,"BASEL","A"
2022-02-23,1.25238737321757,0.715264112553869,1.78951063388127,1.70263566291294,1.5043640404801,1.90090728534579,2.40923310206996,2.14344470276018,2.67502150137973,1.25645267394923,0.485744663580983,2.38699769121004,2.38699769121004,0.485744663580983,1.20479951564982,1.30810583224864,"BASEL","A"
2022-02-24,1.22320054892314,0.753009231492795,1.69339186635349,1.85988552705625,1.6461226175877,2.0736484365248,2.66748213736281,2.3896297039618,2.94533457076383,1.27920428853227,0.525107090550001,2.36321492591581,2.36321492591581,0.525107090550001,1.22480224603263,1.33360633103191,"BASEL","A"
2022-02-25,1.61627746028316,1.61627746028316,1.61627746028316,2.0555970504396,1.82406649280417,2.28712760807503,2.91100965713955,2.62826237955498,3.19375693472412,1.28232205068065,0.554588941848381,2.30981247571348,2.30981247571348,0.554588941848381,1.23000797491548,1.33463612644583,"BASEL","A"
2022-02-26,2.00935437164318,1.73217360677325,2.28653513651312,2.28987376496443,2.04097482235207,2.5387727075768,3.17771903368368,2.87980857442154,3.47562949294582,1.27144061794667,0.575134917180463,2.23922663381628,2.23922663381628,0.575134917180463,1.2240315450567,1.31884969083663,"BASEL","A"
2022-02-27,2.4024312830032,1.67660166231621,3.1282609036902,2.52819277716002,2.2682038975939,2.78818165672614,3.45611105560463,3.13186235515125,3.78035975605801,1.25661009257713,0.591412535234957,2.1682251129123,2.1682251129123,0.591412535234957,1.2139113016005,1.29930888355375,"BASEL","A"
2022-02-28,2.79550819436322,2.51832742949329,3.07268895923316,2.75867525321308,2.49254264476225,3.02480786166391,3.70558145884867,3.35585993095805,4.05530298673928,1.24000371630624,0.604224639835895,2.10046862936242,2.10046862936242,0.604224639835895,1.20022939609447,1.27977803651801,"BASEL","A"
2022-03-01,3.18858510572325,2.70523904543803,3.67193116600846,3.01539081451127,2.73375486367748,3.29702676534506,3.92376495986312,3.54729033555377,4.30023958417247,1.21763083982422,0.610645650610837,2.03055574951374,2.03055574951374,0.610645650610837,1.17789136826711,1.25737031138133,"BASEL","A"
2022-03-02,3.58166201708327,3.09831595679805,4.06500807736848,3.28489603673424,2.97870478128726,3.59108729218122,4.11371758493744,3.7068719879306,4.52056318194429,1.18950151015661,0.61030485067617,1.95872582149613,1.95872582149613,0.61030485067617,1.1467682769577,1.23223474335551,"BASEL","A"
2022-03-03,3.97473892844329,2.84847724392367,5.1010006129629,3.53114673629248,3.20202235649867,3.8602711160863,4.29878667918479,3.87007307017769,4.72750028819189,1.16276027292328,0.607925762085861,1.8945021745866,1.8945021745866,0.607925762085861,1.11891483165101,1.20660571419556,"BASEL","A"
2022-03-04,4.06882929009039,3.24201439191428,4.8956441882665,3.75431139566993,3.40127877339673,4.10734401794312,4.48524619963866,4.05115076082889,4.91934163844844,1.14199083237009,0.606995541005375,1.84323773113884,1.84323773113884,0.606995541005375,1.10218947582777,1.18179218891241,"BASEL","A"
2022-03-05,4.16291965173749,3.88573888686755,4.44010041660743,3.9545584973505,3.57443618965993,4.33468080504107,4.6504847245431,4.20870101721989,5.09226843186631,1.1263341462008,0.607535116328894,1.8026105033215,1.8026105033215,0.607535116328894,1.09176774037152,1.16090055203008,"BASEL","A"
2022-03-06,4.25701001338459,3.97982924851466,4.53419077825453,4.15015866085784,3.74851774697727,4.55179957473841,4.80378031514255,4.35126728821982,5.25629334206528,1.11332744553193,0.608356315430631,1.76836500748803,1.76836500748803,0.608356315430631,1.08099970677462,1.14565518428924,"BASEL","A"
2022-03-07,4.35110037503169,3.70772118108034,4.99447956898304,4.34515909146245,3.93444006441518,4.75587811850973,4.97159817301634,4.52436465748812,5.41883168854455,1.10299036839452,0.609847420777022,1.73983416568585,1.73983416568585,0.609847420777022,1.07160295636785,1.1343777804212,"BASEL","A"
2022-03-08,4.4451907366788,3.38194737180548,5.50843410155211,4.51839315026859,4.09683006723414,4.93995623330304,5.15548099851093,4.72629262166738,5.58466937535449,1.09727858103616,0.61374111535379,1.718974965085,1.718974965085,0.61374111535379,1.06664601859892,1.1279111434734,"BASEL","A"
2022-03-09,4.5392810983259,3.58483124614086,5.49373095051093,4.67941136253527,4.24525476178698,5.11356796328357,5.35390630893293,4.94235719843812,5.76545541942775,1.09641520992368,0.620587469433064,1.7054239703459,1.7054239703459,0.620587469433064,1.06320570622441,1.12962471362295,"BASEL","A"
2022-03-10,4.633371459973,3.26168240958577,6.00506051036023,4.85175629368296,4.41930060287842,5.2842119844875,5.56006377675458,5.15604002594995,5.9640875275592,1.09773983587015,0.628816743215332,1.6951568190223,1.6951568190223,0.628816743215332,1.06025901385048,1.13522065788982,"BASEL","A"
2022-03-11,4.87657078110353,3.95556218977319,5.79757937243387,5.03524936505804,4.61609367408336,5.45440505603271,5.77339696330912,5.38397775407947,6.16281617253877,1.09922474039226,0.63715211641747,1.68523345836819,1.68523345836819,0.63715211641747,1.06133021605504,1.13711926472949,"BASEL","A"
2022-03-12,5.11977010223406,4.39394048154707,5.84559972292105,5.2297119980069,4.8267118619646,5.63271213404921,6.00144775783019,5.62948863115734,6.37340688450303,1.10048325141842,0.645349996369375,1.67509029872683,1.67509029872683,0.645349996369375,1.0651723975077,1.13579410532914,"BASEL","A"
2022-03-13,5.36296942336459,4.45568239750585,6.27025644922333,5.43044025689796,5.03588776810831,5.82499274568761,6.23601827694343,5.86243021581295,6.60960633807391,1.10141726151957,0.653314805358509,1.66463579664963,1.66463579664963,0.653314805358509,1.06703019702557,1.13580432601358,"BASEL","A"
2022-03-14,5.60616874449512,4.89231912998735,6.32001835900289,5.63784289596383,5.25624609300794,6.01943969891972,6.46292920079415,6.06924966135478,6.85660874023351,1.10118991544832,0.66037178538983,1.65288262300968,1.65288262300968,0.66037178538983,1.06502744518834,1.13735238570831,"BASEL","A"
2022-03-15,5.84936806562565,5.23465340615653,6.46408272509477,5.85941037134729,5.49514559142666,6.22367515126791,6.68133928628661,6.25615516305214,7.10652340952108,1.09885060447504,0.665706894501557,1.63877489814715,1.63877489814715,0.665706894501557,1.06074534739279,1.13695586155729,"BASEL","A"
2022-03-16,6.09256738675618,5.01832086542878,7.16681390808359,6.08764811171637,5.72709395799251,6.44820226544023,6.89123696097234,6.42958338990725,7.35289053203743,1.09446892995937,0.66922776857561,1.62260664501291,1.62260664501291,0.66922776857561,1.05549300953005,1.13344485038868,"BASEL","A"
2022-03-17,6.33576670788671,4.90806747887117,7.76346593690226,6.3103021978722,5.93821784459201,6.6823865511524,7.06617572404335,6.5772495947686,7.55510185331811,1.08768657544899,0.670496993628947,1.6041627207761,1.6041627207761,0.670496993628947,1.04949648308712,1.12587666781086,"BASEL","A"
2022-03-18,6.56950282331518,5.50404973656077,7.6349559100696,6.52772406415714,6.13275905660417,6.92268907171011,7.19298646555476,6.69622959382152,7.68974333728799,1.07771726883043,0.668740282701777,1.58270383965557,1.58270383965557,0.668740282701777,1.04357442786012,1.11186010980073,"BASEL","A"
2022-03-19,6.80323893874365,6.13593418473289,7.47054369275441,6.74026514491353,6.3156614473002,7.16486884252686,7.29345693199573,6.78495104301847,7.80196282097298,1.0652859303978,0.664338541444259,1.55937374700352,1.55937374700352,0.664338541444259,1.03683135771919,1.09374050307642,"BASEL","A"
2022-03-20,7.03697505417212,6.64900280248886,7.42494730585538,6.92310582710662,6.47246489440157,7.37374675981167,7.36922617510665,6.83985971254726,7.89859263766603,1.0523845378234,0.65870412948168,1.53680819813226,1.53680819813226,0.65870412948168,1.02723196940585,1.07753710624094,"BASEL","A"
2022-03-21,7.27071116960059,6.87473864835783,7.66668369084336,7.06414129116804,6.60049115437161,7.52779142796447,7.40601734509243,6.8683690467467,7.94366564343817,1.04014740480523,0.652693376127182,1.5164282352104,1.5164282352104,0.652693376127182,1.01524353927901,1.06505127033146,"BASEL","A"
2022-03-22,7.50444728502906,6.45605441714448,8.55284015291364,7.18279516163975,6.70240954728212,7.66318077599738,7.40343812404353,6.8722855688076,7.93459067927945,1.02797690371622,0.645889256631806,1.49741892660747,1.49741892660747,0.645889256631806,1.0028041033801,1.05314970405234,"BASEL","A"
2022-03-23,7.73818340045753,6.55026583672924,8.92610096418583,7.27804214720222,6.7747080345184,7.78137625988603,7.36397381334254,6.85064191938172,7.87730570730335,1.0152915428851,0.637879744938306,1.47900008458894,1.47900008458894,0.637879744938306,0.990180389129415,1.04040269664079,"BASEL","A"
2022-03-24,7.971919515886,6.01435695840811,9.92948207336389,7.33571212616831,6.82187884761069,7.84954540472593,7.3372946028361,6.83952241678962,7.83506678888259,1.00462466280653,0.630669906899928,1.46423361343653,1.46423361343653,0.630669906899928,0.979325126472463,1.02992419914061,"BASEL","A"
2022-03-25,7.78499634613874,6.43114087478938,9.13885181748812,7.35551147752857,6.84393569719237,7.86708725786478,7.34311156211884,6.86667945573004,7.81954366850764,0.998796520386146,0.626565974149349,1.4564161888611,1.4564161888611,0.626565974149349,0.974238745124978,1.02335429564731,"BASEL","A"
2022-03-26,7.59807317639149,6.77792241024211,8.41822394254087,7.33714658027357,6.8388811837452,7.83541197680193,7.33678290024254,6.89306402432121,7.78050177616386,0.997376749857359,0.625474395522535,1.45465160583923,1.45465160583923,0.625474395522535,0.973639611056996,1.02111388865772,"BASEL","A"
2022-03-27,7.41115000664423,6.65051163220615,8.17178838108232,7.32576224082167,6.83840347310976,7.81312100853359,7.32870184102842,6.91408500131174,7.7433186807451,0.997886005587478,0.625730161286244,1.45549111813278,1.45549111813278,0.625730161286244,0.972586639766193,1.02318537140876,"BASEL","A"
